#node	date	numeric date
AA000000-EM111|2014-06-03	2014-06-03	2014.420548
NODE_0000051	2014-06-03	2014.420548
AA000000-EM113|2014-06-03	2014-06-03	2014.420548
NODE_0000052	2014-06-04	2014.423288
NODE_0000053	2014-06-10	2014.440129
NODE_0000054	2014-06-14	2014.450685
AA000000-G3789|2014-06-14	2014-06-14	2014.450685
AA000000-G3845|2014-06-18	2014-06-18	2014.461644
NODE_0000068	2014-06-15	2014.453425
AA000000-G3822|2014-06-15	2014-06-15	2014.453425
AA000000-G3821|2014-06-15	2014-06-15	2014.453425
AA000000-G3816|2014-06-15	2014-06-15	2014.453425
AA000000-G3809|2014-06-15	2014-06-15	2014.453425
NODE_0000073	2014-06-10	2014.439726
AA000000-G3857|2014-06-18	2014-06-18	2014.461644
AA000000-G3848|2014-06-18	2014-06-18	2014.461644
AA000000-G3851|2014-06-18	2014-06-18	2014.461644
AA000000-G3834|2014-06-17	2014-06-17	2014.458904
AA000000-G3825|2014-06-16	2014-06-16	2014.456164
AA000000-G3829|2014-06-16	2014-06-16	2014.456164
AA000000-G3752|2014-06-10	2014-06-10	2014.439726
