Step	tdbl
2140	1.902
2141	1.937
2142	2.021
2143	1.681
2144	1.903
2145	1.739
2146	1.817
2147	1.944
2148	1.717
2149	1.951
2150	2.493
2151	1.917
2152	1.423
2153	1.578
2154	1.620
2155	1.441
2156	1.833
2157	1.633
2158	1.531
2159	1.960
2160	2.120
2161	2.099
2162	1.794
2163	1.564
2164	1.790
2165	1.590
2166	2.039
2167	1.530
2168	1.826
2169	2.218
2170	2.139
2171	1.933
2172	1.764
2173	2.146
2174	1.846
2175	1.661
2176	1.830
2177	1.510
2178	1.929
2179	1.781
2180	1.714
2181	1.698
2182	1.966
2183	1.793
2184	1.863
2185	1.735
2186	1.881
2187	1.764
2188	1.940
2189	1.895
2190	2.250
2191	2.567
2192	1.820
2193	2.050
2194	1.839
2195	1.956
2196	2.373
2197	2.275
2198	2.281
2199	1.911
2200	1.863
2201	1.798
2202	1.769
2203	1.703
2204	1.691
2205	2.106
2206	1.717
2207	1.538
2208	1.457
2209	1.787
2210	1.840
2211	1.683
2212	1.821
2213	1.991
2214	1.547
2215	1.495
2216	1.662
2217	1.825
2218	1.822
2219	1.749
2220	2.148
2221	1.614
2222	1.643
2223	1.817
2224	2.101
2225	1.800
2226	1.857
2227	1.947
2228	2.057
2229	1.812
2230	1.997
2231	1.828
2232	2.148
2233	1.850
2234	1.881
2235	2.152
2236	1.882
2237	1.976
2238	1.599
2239	2.049
2240	2.493
2241	1.849
2242	1.674
2243	1.491
2244	1.817
2245	1.489
2246	1.904
2247	2.007
2248	1.721
2249	2.321
2250	2.098
2251	2.037
2252	1.686
2253	2.145
2254	1.751
2255	2.004
2256	1.757
2257	1.720
2258	1.988
2259	2.238
2260	1.616
2261	1.833
2262	1.611
2263	1.535
2264	1.747
2265	1.906
2266	1.838
2267	1.585
2268	1.710
2269	1.770
2270	1.901
2271	1.588
2272	2.116
2273	1.750
2274	1.401
2275	1.688
2276	1.847
2277	1.892
2278	1.879
2279	1.879
2280	2.233
2281	2.027
2282	2.279
2283	2.513
2284	1.741
2285	1.786
2286	1.933
2287	1.892
2288	1.728
2289	2.164
2290	2.243
2291	1.627
2292	1.741
2293	1.979
2294	1.857
2295	1.899
2296	1.670
2297	1.810
2298	1.714
2299	1.855
2300	1.982
2301	1.672
2302	1.485
2303	1.662
2304	1.669
2305	1.688
2306	1.720
2307	2.000
2308	2.248
2309	1.841
2310	1.621
2311	1.796
2312	1.672
2313	1.961
2314	2.111
2315	1.799
2316	1.735
2317	1.763
2318	1.715
2319	1.432
2320	1.926
2321	2.003
2322	1.697
2323	1.695
2324	1.594
2325	2.130
2326	2.012
2327	1.701
2328	1.853
2329	1.629
2330	2.003
2331	1.836
2332	1.642
2333	1.901
2334	1.693
2335	1.725
2336	1.499
2337	1.423
2338	1.677
2339	1.615
2340	2.299
2341	1.808
2342	1.803
2343	1.879
2344	1.502
2345	1.825
2346	1.866
2347	1.823
2348	1.743
2349	1.941
2350	1.885
2351	1.918
2352	2.326
2353	1.594
2354	1.771
2355	1.876
2356	2.283
2357	2.005
2358	1.839
2359	1.867
2360	2.510
2361	1.524
2362	1.550
2363	1.641
2364	1.782
2365	2.318
2366	1.669
2367	2.125
2368	1.520
2369	1.801
2370	1.764
2371	2.329
2372	1.708
2373	1.612
2374	1.758
2375	1.547
2376	1.716
2377	1.593
2378	1.833
2379	1.650
2380	1.896
2381	1.980
2382	1.768
2383	1.914
2384	1.642
2385	1.718
2386	1.709
2387	1.868
2388	1.781
2389	2.129
2390	2.143
2391	1.738
2392	1.694
2393	1.683
2394	1.718
2395	1.799
2396	2.270
2397	1.955
2398	1.682
2399	1.740
2400	1.656
2401	1.700
2402	1.793
2403	2.087
2404	2.038
2405	2.227
2406	2.152
2407	1.495
2408	1.763
2409	1.798
2410	1.651
2411	1.850
2412	1.873
2413	1.727
2414	1.525
2415	1.836
2416	1.843
2417	1.730
2418	2.218
2419	1.837
2420	1.697
2421	1.569
2422	1.685
2423	1.615
2424	1.629
2425	1.684
2426	1.735
2427	1.630
2428	1.939
2429	1.815
2430	1.846
2431	1.671
2432	1.587
2433	1.957
2434	1.642
2435	1.580
2436	2.080
2437	1.807
2438	1.633
2439	2.034
2440	1.901
2441	1.600
2442	1.685
2443	1.821
2444	1.953
2445	2.261
2446	1.829
2447	1.705
2448	1.764
2449	1.805
2450	1.665
2451	1.903
2452	2.102
2453	1.872
2454	2.141
2455	2.475
2456	2.004
2457	2.194
2458	1.907
2459	1.960
2460	2.136
2461	1.848
2462	1.843
2463	1.612
2464	1.510
2465	1.723
2466	1.489
2467	1.634
2468	1.937
2469	1.733
2470	1.635
2471	2.098
2472	1.677
2473	1.594
2474	1.713
2475	1.669
2476	1.683
2477	2.141
2478	1.704
2479	1.776
2480	1.450
2481	1.748
2482	1.774
2483	1.801
2484	1.728
2485	1.729
2486	1.829
2487	1.902
2488	1.600
2489	2.005
2490	1.669
2491	1.915
2492	1.661
2493	1.711
2494	2.083
2495	1.564
2496	1.546
2497	1.564
2498	1.674
2499	1.674
2500	1.982
2501	1.827
2502	1.638
2503	1.750
2504	1.705
2505	1.517
2506	1.788
2507	2.274
2508	1.729
2509	1.724
2510	1.634
2511	1.998
2512	2.451
2513	1.983
2514	1.725
2515	1.374
2516	1.798
2517	1.813
2518	1.778
2519	1.528
2520	1.528
2521	1.738
2522	1.664
2523	1.752
2524	1.933
2525	1.960
2526	1.681
2527	1.635
2528	1.690
2529	1.602
2530	1.687
2531	1.972
2532	1.863
2533	1.645
2534	1.435
2535	1.870
2536	1.901
2537	1.806
2538	2.027
2539	1.985
2540	1.654
2541	1.846
2542	1.845
2543	2.078
2544	1.883
2545	2.318
2546	2.125
2547	2.073
2548	1.472
2549	1.854
2550	2.027
2551	1.707
2552	2.191
2553	2.011
2554	2.301
2555	2.231
2556	1.702
2557	1.393
2558	1.765
2559	1.891
2560	2.002
2561	1.718
2562	1.889
2563	1.778
2564	1.677
2565	1.926
2566	1.857
2567	1.667
2568	1.753
2569	1.689
2570	2.037
2571	1.808
2572	1.955
2573	1.691
2574	1.678
2575	1.704
2576	1.825
2577	1.500
2578	1.728
2579	2.011
2580	1.553
2581	1.624
2582	1.844
2583	1.664
2584	2.099
2585	1.680
2586	1.363
2587	1.700
2588	1.900
2589	1.983
2590	1.583
2591	2.112
2592	1.745
2593	2.104
2594	1.449
2595	1.960
2596	2.159
2597	2.382
2598	1.893
2599	1.612
2600	1.653
2601	1.776
2602	1.518
2603	1.743
2604	2.018
2605	1.954
2606	1.751
2607	2.473
2608	1.801
2609	1.561
2610	1.714
2611	1.716
2612	1.726
2613	1.743
2614	1.843
2615	1.926
2616	1.752
2617	1.576
2618	1.522
2619	1.444
2620	1.834
2621	1.705
2622	1.664
2623	2.078
2624	1.931
2625	1.666
2626	1.659
2627	2.425
2628	1.661
2629	1.845
2630	1.899
2631	2.184
2632	1.881
2633	2.239
2634	1.761
2635	1.750
2636	2.160
2637	1.746
2638	1.947
2639	2.189
2640	2.068
2641	1.431
2642	1.771
2643	1.533
2644	2.003
2645	1.755
2646	1.982
2647	1.934
2648	1.602
2649	1.854
2650	1.671
2651	1.697
2652	1.734
2653	1.729
2654	1.800
2655	1.552
2656	1.766
2657	1.808
2658	1.704
2659	1.971
2660	2.416
2661	1.866
2662	1.845
2663	1.848
2664	1.732
2665	2.393
2666	1.674
2667	2.051
2668	1.806
2669	1.715
2670	1.922
2671	1.777
2672	1.735
2673	2.207
2674	2.212
2675	1.877
2676	1.613
2677	1.935
2678	2.057
2679	1.824
2680	1.701
2681	1.722
2682	1.842
2683	1.958
2684	1.707
2685	1.664
2686	2.101
2687	1.505
2688	1.613
2689	1.513
2690	2.066
2691	1.719
2692	2.067
2693	1.784
2694	1.738
2695	1.913
2696	1.954
2697	1.671
2698	1.844
2699	1.683
2700	1.624
2701	1.640
2702	1.674
2703	2.326
2704	2.127
2705	1.832
2706	1.761
2707	1.748
2708	1.933
2709	1.874
2710	2.165
2711	1.739
2712	2.136
2713	1.622
2714	2.061
2715	1.797
2716	2.217
2717	1.805
2718	1.861
2719	1.709
2720	1.727
2721	1.602
2722	2.006
2723	1.928
2724	1.829
2725	1.447
2726	1.928
2727	1.908
2728	1.865
2729	1.910
2730	1.956
2731	1.902
2732	2.208
2733	2.006
2734	2.421
2735	2.239
2736	1.491
2737	1.762
2738	1.462
2739	1.704
2740	1.786
2741	1.795
2742	1.554
2743	1.877
2744	1.933
2745	1.854
2746	1.763
2747	1.775
2748	1.706
2749	1.724
2750	1.831
2751	1.728
2752	1.581
2753	1.860
2754	1.952
2755	1.973
2756	1.686
2757	1.880
2758	2.134
2759	1.738
2760	2.423
2761	1.861
2762	2.405
2763	1.510
2764	1.819
2765	1.582
2766	1.733
2767	1.858
2768	1.950
2769	1.641
2770	1.594
2771	1.449
2772	1.769
2773	1.830
2774	1.814
2775	2.450
2776	1.661
2777	1.927
2778	2.013
2779	2.033
2780	1.585
2781	1.616
2782	1.903
2783	1.984
2784	1.663
2785	1.854
2786	1.896
2787	1.521
2788	1.862
2789	1.831
2790	1.817
2791	1.855
2792	1.678
2793	1.872
2794	2.003
2795	1.643
2796	2.149
2797	2.049
2798	1.648
2799	2.042
2800	1.831
2801	1.794
2802	1.490
2803	1.782
2804	2.068
2805	2.179
2806	1.882
2807	1.860
2808	1.765
2809	1.678
2810	1.707
2811	1.550
2812	1.758
2813	2.162
2814	1.888
2815	1.844
2816	1.827
2817	1.727
2818	1.763
2819	1.905
2820	2.093
2821	1.616
2822	2.089
2823	2.015
2824	1.934
2825	1.888
2826	1.757
2827	1.748
2828	1.804
2829	1.674
2830	1.942
2831	1.582
2832	1.859
2833	1.919
2834	1.842
2835	1.937
2836	2.391
2837	2.536
2838	1.888
2839	2.031
2840	1.984
2841	1.955
2842	2.005
2843	2.009
2844	1.661
2845	1.527
2846	1.947
2847	1.874
2848	1.712
2849	1.742
2850	1.922
2851	1.719
2852	1.675
2853	1.670
2854	2.327
2855	1.819
2856	2.342
2857	2.269
2858	1.682
2859	1.798
2860	1.812
2861	1.575
2862	2.013
2863	1.836
2864	1.556
2865	1.479
2866	1.751
2867	1.620
2868	1.491
2869	1.567
2870	1.610
2871	1.714
2872	1.825
2873	1.718
2874	1.841
2875	1.736
2876	1.662
2877	1.707
2878	1.714
2879	1.640
2880	1.658
2881	1.972
2882	1.781
2883	2.029
2884	1.585
2885	2.208
2886	1.890
2887	1.805
2888	1.868
2889	2.093
2890	1.909
2891	1.922
2892	1.540
2893	1.701
2894	1.886
2895	1.683
2896	1.742
2897	1.769
2898	1.847
2899	2.062
2900	1.691
2901	1.722
2902	1.795
2903	1.539
2904	1.653
2905	1.980
2906	1.444
2907	1.801
2908	1.913
2909	1.935
2910	2.083
2911	1.726
2912	1.919
2913	1.644
2914	2.033
2915	2.091
2916	1.876
2917	1.566
2918	2.239
2919	1.607
2920	1.686
2921	2.205
2922	1.990
2923	1.965
2924	1.649
2925	1.687
2926	1.611
2927	1.537
2928	1.892
2929	1.641
2930	1.836
2931	2.117
2932	2.111
2933	1.744
2934	1.632
2935	1.964
2936	2.299
2937	2.035
2938	1.691
2939	1.780
2940	2.099
2941	2.067
2942	2.263
2943	1.769
2944	1.859
2945	2.092
2946	1.958
2947	1.785
2948	1.601
2949	1.988
2950	1.668
2951	1.491
2952	1.923
2953	1.742
2954	1.823
2955	2.133
2956	1.575
2957	1.799
2958	1.536
2959	1.681
2960	1.876
2961	1.739
2962	2.089
2963	1.706
2964	2.050
2965	1.910
2966	2.132
2967	1.772
2968	2.070
2969	1.728
2970	2.507
2971	2.129
2972	1.811
2973	1.768
2974	1.871
2975	1.816
2976	1.592
2977	1.919
2978	1.912
2979	1.905
2980	1.807
2981	1.729
2982	1.964
2983	1.973
2984	2.058
2985	1.892
2986	1.925
2987	1.921
2988	1.686
2989	1.634
2990	1.788
2991	1.748
2992	1.908
2993	1.782
2994	1.540
2995	1.563
2996	1.582
2997	1.740
2998	1.558
2999	1.929
3000	2.786
3001	1.657
3002	1.765
3003	1.646
3004	1.998
3005	1.875
3006	1.828
3007	1.583
3008	1.614
3009	1.845
3010	1.668
3011	2.141
3012	1.840
3013	1.608
3014	2.180
3015	2.115
3016	1.731
3017	2.176
3018	2.001
3019	2.278
3020	1.792
3021	1.622
3022	1.677
3023	1.990
3024	1.682
3025	1.985
3026	1.852
3027	1.764
3028	1.956
3029	1.613
3030	2.225
3031	1.827
3032	1.951
3033	2.052
3034	1.986
3035	1.575
3036	2.065
3037	1.523
3038	1.598
3039	1.922
3040	1.829
3041	1.755
3042	1.571
3043	1.908
3044	1.736
3045	1.440
3046	1.279
3047	1.671
3048	1.740
3049	1.630
3050	1.679
3051	1.902
3052	1.926
3053	1.819
3054	1.955
3055	1.788
3056	1.698
3057	1.999
3058	1.906
3059	1.796
3060	2.122
3061	1.909
3062	1.909
3063	1.705
3064	2.023
3065	1.768
3066	1.668
3067	1.929
3068	1.932
3069	1.706
3070	2.189
3071	2.034
3072	1.905
3073	1.492
3074	1.599
3075	1.781
3076	1.793
3077	1.882
3078	1.615
3079	1.809
3080	1.827
3081	1.577
3082	1.679
3083	1.978
3084	1.677
3085	1.581
3086	1.547
3087	1.673
3088	1.815
3089	1.969
3090	1.574
3091	1.450
3092	1.595
3093	1.884
3094	1.671
3095	1.601
3096	1.514
3097	1.805
3098	1.859
3099	1.528
3100	1.757
3101	1.831
3102	1.697
3103	1.806
3104	1.774
3105	1.609
3106	1.667
3107	1.701
3108	1.874
3109	1.925
3110	1.588
3111	1.894
3112	1.817
3113	1.613
3114	1.941
3115	1.840
3116	1.830
3117	2.040
3118	1.685
3119	1.536
3120	1.605
3121	1.904
3122	2.125
3123	1.609
3124	1.953
3125	1.683
3126	1.819
3127	1.544
3128	1.608
3129	1.821
3130	1.831
3131	1.901
3132	1.877
3133	1.592
3134	2.087
3135	2.301
3136	2.456
3137	1.839
3138	2.160
3139	1.473
3140	1.917
3141	1.746
3142	1.721
3143	1.740
3144	1.910
3145	1.878
3146	1.936
3147	1.688
3148	2.208
3149	1.898
3150	1.933
3151	1.787
3152	1.682
3153	1.696
3154	1.931
3155	2.089
3156	2.571
3157	1.868
3158	2.014
3159	1.936
3160	1.658
3161	1.921
3162	1.899
3163	1.820
3164	1.461
3165	1.579
3166	2.405
3167	1.897
3168	2.311
3169	2.030
3170	1.821
3171	2.661
3172	1.940
3173	1.652
3174	1.680
3175	1.786
3176	1.868
3177	2.120
3178	1.798
3179	1.736
3180	1.663
3181	1.678
3182	1.737
3183	1.693
3184	1.986
3185	1.651
3186	1.640
3187	1.804
3188	1.718
3189	1.591
3190	2.152
3191	1.673
3192	1.753
3193	1.844
3194	2.033
3195	1.862
3196	1.858
3197	1.970
3198	1.695
3199	1.896
3200	1.882
3201	1.859
3202	1.888
3203	1.685
3204	1.774
3205	1.751
3206	1.848
3207	2.058
3208	1.776
3209	1.960
3210	1.879
3211	1.567
3212	1.656
3213	2.004
3214	1.711
3215	2.633
3216	1.885
3217	1.937
3218	2.373
3219	1.742
3220	2.087
3221	1.938
3222	1.933
3223	1.667
3224	2.019
3225	1.868
3226	1.840
3227	2.080
3228	2.259
3229	2.263
3230	1.896
3231	1.782
3232	1.996
3233	2.302
3234	1.616
3235	1.534
3236	1.696
3237	1.795
3238	1.788
3239	1.757
3240	1.923
3241	1.921
3242	1.969
3243	1.692
3244	1.560
3245	1.775
3246	2.033
3247	1.993
3248	1.833
3249	1.607
3250	2.166
3251	2.085
3252	1.734
3253	1.580
3254	1.657
3255	1.540
3256	1.810
3257	1.560
3258	1.989
3259	1.833
3260	1.820
3261	1.778
3262	1.549
3263	1.808
3264	1.745
3265	1.942
3266	2.287
3267	1.633
3268	1.891
3269	1.817
3270	1.603
3271	1.666
3272	1.393
3273	1.797
3274	1.711
3275	1.685
3276	1.574
3277	1.583
3278	1.542
3279	1.664
3280	1.570
3281	1.709
3282	1.679
3283	1.876
3284	1.918
3285	1.593
3286	1.859
3287	1.689
3288	1.636
3289	1.515
3290	1.466
3291	1.686
3292	1.651
3293	1.981
3294	1.610
3295	1.832
3296	1.893
3297	1.548
3298	1.586
3299	1.435
3300	1.774
3301	1.798
3302	2.037
3303	2.079
3304	1.781
3305	1.706
3306	2.020
3307	2.033
3308	1.610
3309	1.820
3310	1.470
3311	1.798
3312	1.568
3313	2.282
3314	1.743
3315	1.836
3316	1.654
3317	1.776
3318	2.017
3319	1.891
3320	2.251
3321	1.849
3322	1.827
3323	1.532
3324	1.851
3325	1.729
3326	1.563
3327	1.835
3328	1.688
3329	1.596
3330	1.922
3331	2.083
3332	2.076
3333	1.916
3334	1.833
3335	1.537
3336	1.642
3337	1.743
3338	1.834
3339	1.700
3340	1.918
3341	1.602
3342	1.918
3343	1.845
3344	1.669
3345	2.251
3346	1.775
3347	1.966
3348	1.577
3349	1.945
3350	2.019
3351	2.332
3352	2.522
3353	1.739
3354	2.326
3355	1.828
3356	1.927
3357	1.884
3358	1.802
3359	1.998
3360	2.016
3361	1.948
3362	1.737
3363	2.003
3364	1.519
3365	1.918
3366	1.579
3367	2.132
3368	1.630
3369	1.895
3370	1.486
3371	1.764
3372	1.887
3373	2.041
3374	1.600
3375	1.742
3376	1.728
3377	1.763
3378	1.727
3379	1.678
3380	1.915
3381	1.717
3382	1.979
3383	1.844
3384	1.745
3385	1.799
3386	1.930
3387	1.674
3388	1.791
3389	1.454
3390	1.786
3391	1.534
3392	2.290
3393	1.634
3394	1.614
3395	2.049
3396	2.057
3397	1.338
3398	1.655
3399	1.491
3400	2.503
3401	1.470
3402	1.701
3403	1.714
3404	1.750
3405	1.546
3406	1.841
3407	1.703
3408	2.003
3409	1.681
3410	1.563
3411	1.979
3412	2.058
3413	1.979
3414	2.047
3415	1.564
3416	1.993
3417	1.631
3418	2.155
3419	1.787
3420	1.686
3421	2.015
3422	2.095
3423	1.707
3424	1.999
3425	2.065
3426	2.064
3427	2.304
3428	1.938
3429	1.777
3430	1.638
3431	1.654
3432	1.428
3433	1.731
3434	1.738
3435	2.043
3436	1.988
3437	1.680
3438	1.787
3439	1.699
3440	2.427
3441	1.630
3442	1.959
3443	1.503
3444	2.122
3445	2.049
3446	1.848
3447	1.837
3448	1.758
3449	1.628
3450	1.628
3451	1.598
3452	1.605
3453	1.687
3454	2.027
3455	1.597
3456	1.747
3457	1.567
3458	1.641
3459	2.015
3460	1.820
3461	2.002
3462	1.714
3463	1.869
3464	1.729
3465	2.532
3466	2.107
3467	1.619
3468	1.609
3469	1.791
3470	1.809
3471	1.909
3472	1.856
3473	1.784
3474	1.658
3475	1.862
3476	1.780
3477	1.948
3478	1.820
3479	1.614
3480	1.793
3481	1.914
3482	2.076
3483	1.886
3484	1.938
3485	1.643
3486	1.600
3487	2.118
3488	2.169
3489	1.558
3490	2.071
3491	1.863
3492	1.813
3493	1.828
3494	1.905
3495	1.509
3496	1.765
3497	1.678
3498	1.994
3499	1.677
3500	1.735
