state	numMuts	posterior_for_Delphy	prior	likelihood_really_logG	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	apobec3.clock.rate	non_apobec3.clock.rate	coalescent.all	
52720000	343	-224989	43838.5	-268828	6.16024	2016.49	41.352	56.8589	0.734882	0.000147616	6.38879e-06	-86.7037	
52740000	343	-224993	43837.8	-268830	5.78316	2016.81	41.6845	110.355	0.842858	0.000145201	7.03422e-06	-86.6958	
52760000	344	-225041	43831.1	-268872	5.83526	2016.77	45.0839	75.7232	0.674332	0.000142529	5.45755e-06	-93.8718	
52780000	343	-225014	43834.8	-268849	5.90474	2016.73	43.7617	120.045	0.860387	0.000127731	8.00659e-06	-89.6737	
52800000	343	-225011	43836.5	-268848	6.0681	2016.53	43.6573	16.0825	0.383794	0.000126537	5.8746e-06	-90.0296	
52820000	343	-225019	43834	-268853	6.18513	2016.43	44.5944	25.8329	0.467967	0.000134997	6.07257e-06	-92.0376	
52840000	343	-225039	43829.7	-268869	6.12266	2016.5	46.5638	18.173	0.335889	0.000139106	6.32074e-06	-96.6857	
52860000	344	-225036	43830.6	-268867	5.84359	2016.76	44.087	79.667	0.723763	0.000120682	7.93492e-06	-94.3181	
52880000	343	-225030	43828.7	-268859	5.71486	2016.94	45.0232	60.5446	0.664427	0.000119684	6.03055e-06	-96.4645	
52900000	343	-225028	43830	-268858	5.99206	2016.65	45.0368	6.37244	0.0870188	0.0001398	7.69043e-06	-97.4788	
52920000	343	-224993	43836.4	-268830	5.80226	2016.81	41.609	24.6782	0.537099	0.000147867	7.57857e-06	-89.7084	
52940000	343	-225020	43832.9	-268853	5.97511	2016.61	44.3658	33.4026	0.525637	0.000143079	5.4032e-06	-92.8778	
52960000	343	-224988	43839.9	-268828	5.69598	2016.94	41.4037	42.4252	0.650918	0.000152307	6.84017e-06	-85.674	
52980000	343	-224982	43842.4	-268824	5.91471	2016.72	40.7044	16.6947	0.440519	0.000165484	8.09755e-06	-84.0637	
53000000	343	-224979	43840	-268819	5.84606	2016.81	40.2933	22.2826	0.430298	0.000160051	6.71032e-06	-86.2169	
53020000	343	-224994	43839.3	-268834	5.98226	2016.61	42.0459	10.973	0.354557	0.000136041	6.61719e-06	-87.549	
53040000	343	-225014	43834	-268848	6.08935	2016.5	43.7746	20.5493	0.448209	0.00015233	6.83338e-06	-92.2227	
53060000	343	-225001	43837	-268838	5.95318	2016.67	42.6207	15.7366	0.367231	0.000136545	7.00243e-06	-89.5503	
53080000	343	-224999	43837	-268836	6.00443	2016.64	42.2209	37.6366	0.593631	0.000154826	5.76243e-06	-88.6732	
53100000	343	-225011	43835.7	-268847	6.03351	2016.61	43.6282	8.17667	0.227682	0.000147341	7.4283e-06	-91.466	
53120000	343	-224995	43838.2	-268833	6.00305	2016.65	41.881	9.45232	0.280892	0.000136671	6.06797e-06	-88.901	
53140000	343	-225010	43833.7	-268844	5.93194	2016.7	42.9492	52.4612	0.682709	0.000163912	7.26832e-06	-91.6239	
53160000	343	-225007	43833.9	-268841	5.85543	2016.73	43.0111	63.828	0.703008	0.000134826	6.77053e-06	-91.2062	
53180000	343	-225017	43832.5	-268850	6.35706	2016.28	44.0784	33.6001	0.623994	0.000145041	6.01727e-06	-93.2455	
53200000	343	-225027	43831.6	-268859	6.49531	2016.16	45.1418	44.3451	0.552379	0.000126606	7.668e-06	-93.9175	
53220000	343	-225033	43832.3	-268865	6.37293	2016.26	45.9222	36.2427	0.581955	0.0001309	4.78588e-06	-93.4091	
53240000	343	-225037	43828.5	-268865	6.0677	2016.57	46.0478	73.3504	0.657265	0.000121796	6.53385e-06	-96.4507	
53260000	343	-225015	43833.3	-268849	6.0533	2016.59	43.7555	9.14116	0.206214	0.000151163	7.87187e-06	-93.8442	
53280000	343	-225035	43831.9	-268867	6.13906	2016.47	46.2928	18.0192	0.390111	0.000127643	5.75367e-06	-94.5132	
53300000	343	-225047	43830	-268877	6.3872	2016.22	47.7885	21.8792	0.383383	0.000122183	6.10835e-06	-96.252	
53320000	343	-225025	43830.3	-268855	5.99884	2016.63	44.7891	79.2106	0.697635	0.000137196	7.01418e-06	-94.5751	
53340000	343	-225020	43832.2	-268852	6.16227	2016.44	44.46	33.7531	0.520802	0.000141799	6.39284e-06	-93.534	
53360000	343	-225034	43830.2	-268865	6.33195	2016.3	46.0519	32.4381	0.46556	0.000136773	5.91142e-06	-95.6271	
53380000	343	-224995	43839	-268834	6.19285	2016.45	42.1803	53.322	0.663655	0.000145281	6.98426e-06	-86.3216	
53400000	343	-224999	43836.6	-268836	6.41652	2016.25	42.2296	45.1354	0.716958	0.000151607	5.92314e-06	-88.9388	
53420000	343	-225008	43835.2	-268844	6.15066	2016.5	42.7315	77.7008	0.745332	0.000138405	7.30908e-06	-89.69	
53440000	343	-224999	43835.8	-268835	5.97177	2016.63	42.2442	24.4937	0.513535	0.000144381	7.31397e-06	-90.2877	
53460000	343	-225031	43825.9	-268857	6.01883	2016.59	45.0388	59.2875	0.764914	0.000138775	6.82506e-06	-99.2254	
53480000	343	-225062	43824.5	-268886	6.42591	2016.23	49.0686	115.829	0.781522	0.000127895	6.0923e-06	-100.05	
53500000	343	-225030	43832.1	-268862	6.22747	2016.36	45.7027	32.3313	0.539974	0.000138837	5.92742e-06	-93.6895	
53520000	343	-225042	43829.2	-268871	6.34462	2016.32	46.7739	21.7569	0.470291	0.000118916	5.91718e-06	-97.0201	
53540000	343	-225058	43826.3	-268885	6.41686	2016.18	48.7715	20.9932	0.329519	0.00012983	5.38606e-06	-99.9939	
53560000	343	-225054	43827	-268881	6.4358	2016.22	48.2347	20.1933	0.403064	0.000122255	4.98659e-06	-99.2796	
53580000	343	-225061	43824.6	-268885	6.4408	2016.19	48.4806	51.3905	0.549257	0.000127251	4.08983e-06	-100.769	
53600000	343	-225066	43824	-268890	6.44434	2016.21	49.5569	62.3212	0.60147	0.000123022	6.2274e-06	-101.127	
53620000	343	-225046	43831.1	-268877	6.47652	2016.14	47.6856	19.4025	0.367139	0.000122767	5.50631e-06	-95.2113	
53640000	343	-225014	43837.4	-268851	6.43246	2016.17	44.2033	8.88979	0.223935	0.00013144	5.77455e-06	-89.6754	
53660000	343	-225037	43832.8	-268870	6.45475	2016.13	46.2786	13.8332	0.332973	0.000139764	4.31447e-06	-93.9081	
53680000	343	-225022	43833.8	-268856	6.18496	2016.41	44.6877	20.9971	0.384299	0.000143832	8.07008e-06	-92.4804	
53700000	343	-225029	43832.9	-268862	6.42095	2016.24	45.4977	38.8091	0.586204	0.000147948	6.45673e-06	-92.7798	
53720000	343	-225020	43832.8	-268852	6.42909	2016.24	44.4691	63.5344	0.671645	0.000139033	6.58369e-06	-92.3516	
53740000	343	-224996	43835.2	-268831	5.91249	2016.69	41.6277	48.99	0.643521	0.00013298	7.73683e-06	-90.2157	
53760000	343	-225017	43835.4	-268852	6.38874	2016.22	44.3563	30.9134	0.589387	0.000126286	6.92882e-06	-90.418	
53780000	343	-225006	43834.6	-268841	5.94575	2016.67	42.8608	23.9931	0.556185	0.000134756	7.83217e-06	-91.5002	
53800000	343	-225022	43834.2	-268856	6.32509	2016.31	44.806	24.2416	0.496488	0.000133934	7.81811e-06	-91.892	
53820000	343	-225027	43831.8	-268859	6.23345	2016.39	45.0033	25.7261	0.429898	0.000143739	4.87998e-06	-94.2714	
53840000	343	-225015	43834.2	-268849	5.83203	2016.78	43.9775	22.7819	0.493831	0.000136493	5.97881e-06	-91.9836	
53860000	343	-225027	43831.6	-268858	5.98639	2016.65	45.0693	37.1585	0.556879	0.000142214	5.19882e-06	-94.0462	
53880000	343	-225042	43828.6	-268871	6.05371	2016.58	46.828	21.358	0.464237	0.000130514	7.23584e-06	-97.5881	
53900000	343	-225007	43834.9	-268842	6.05544	2016.54	43.0197	36.7325	0.558144	0.000138857	8.17521e-06	-90.7579	
53920000	343	-225026	43830.4	-268856	5.95563	2016.68	44.8765	56.1279	0.60277	0.000140977	7.32386e-06	-94.8784	
53940000	343	-225038	43828.7	-268867	6.00918	2016.58	45.9822	64.0749	0.643991	0.00011992	4.85402e-06	-96.3656	
53960000	343	-224999	43836.5	-268836	6.08879	2016.52	42.3444	32.8168	0.592348	0.000146403	6.51726e-06	-89.2369	
53980000	343	-225025	43829	-268854	6.09501	2016.54	44.5387	111.554	0.777955	0.000141486	7.27684e-06	-95.5681	
54000000	343	-224979	43840.8	-268820	5.94467	2016.66	40.4443	42.0127	0.639971	0.000155331	6.89544e-06	-84.7183	
54020000	343	-224995	43837.7	-268833	5.97019	2016.7	41.895	25.7593	0.600614	0.000147166	5.7984e-06	-88.3375	
54040000	343	-225022	43832.4	-268854	5.85202	2016.74	44.5864	30.824	0.54529	0.00014572	6.20159e-06	-93.4413	
54060000	343	-224993	43839.4	-268832	5.97021	2016.63	41.7855	16.5589	0.429428	0.000153166	5.81291e-06	-87.0604	
54080000	343	-225024	43832.8	-268857	6.28844	2016.36	45.0608	12.9529	0.314645	0.000141311	6.44355e-06	-93.9022	
54100000	343	-225004	43838.3	-268843	6.52401	2016.07	43.2	14.1917	0.336256	0.000146944	6.98149e-06	-88.2887	
54120000	343	-225034	43831.6	-268866	6.72629	2015.87	46.0976	22.2057	0.426501	0.000120462	6.34756e-06	-94.6011	
54140000	343	-225031	43833.9	-268865	7.1402	2015.51	46.0975	17.7975	0.384648	0.000129315	6.16174e-06	-92.5494	
54160000	343	-225023	43833.2	-268856	6.82601	2015.84	44.8982	39.1523	0.628318	0.000137402	6.33679e-06	-92.4212	
54180000	343	-225026	43833	-268859	6.45154	2016.18	45.1653	16.2615	0.310304	0.000122335	5.75396e-06	-93.4943	
54200000	343	-225052	43826.2	-268878	6.27248	2016.39	47.8983	14.4681	0.295688	0.000124397	5.51042e-06	-100.395	
54220000	343	-225029	43830.6	-268860	6.25079	2016.36	45.4648	45.9831	0.655998	0.000138007	6.23271e-06	-94.8588	
54240000	343	-225010	43836.5	-268846	6.14883	2016.52	43.1768	39.7946	0.628588	0.000119924	7.26132e-06	-89.1337	
54260000	343	-225019	43833	-268852	6.13274	2016.51	44.2795	29.9897	0.558277	0.000137052	5.51353e-06	-92.8643	
54280000	343	-225042	43831.1	-268873	6.85944	2015.76	47.1818	62.4553	0.690064	0.000131177	6.34047e-06	-94.0287	
54300000	343	-225025	43830.5	-268855	6.3242	2016.28	44.553	124.628	0.863026	0.000132323	8.50554e-06	-93.9594	
54320000	343	-225009	43838.2	-268848	6.04029	2016.6	43.1989	19.8666	0.48236	0.000144531	7.22424e-06	-88.1196	
54340000	343	-225020	43834.6	-268855	6.15256	2016.45	44.4025	21.5373	0.453306	0.000157368	5.88195e-06	-91.6225	
54360000	343	-225028	43829	-268857	6.30759	2016.31	44.969	6.1105	0.0391769	0.00013613	7.61655e-06	-98.5417	
54380000	343	-225051	43829.5	-268880	6.69527	2015.9	47.8287	18.4749	0.350244	0.000145143	6.82494e-06	-96.8624	
54400000	343	-225041	43831.5	-268872	6.60924	2015.98	47.092	22.8902	0.444622	0.000128196	5.47264e-06	-94.641	
54420000	343	-225034	43832.3	-268867	6.38475	2016.22	46.1169	44.5074	0.582604	0.000122627	7.64106e-06	-93.2032	
54440000	343	-225012	43835.8	-268848	5.91744	2016.75	43.7676	39.482	0.590268	0.000130309	6.6984e-06	-89.8572	
54460000	343	-224989	43839.9	-268829	5.98751	2016.67	41.5371	40.2454	0.614402	0.00014406	7.63477e-06	-85.6743	
54480000	343	-225014	43835.5	-268850	6.15045	2016.47	43.9061	38.0113	0.642285	0.000153088	6.06805e-06	-90.1606	
54500000	343	-225034	43831.7	-268866	6.23212	2016.39	45.7895	63.7792	0.676462	0.000138106	4.41386e-06	-93.4033	
54520000	343	-225040	43829.8	-268870	6.28121	2016.36	46.792	68.7414	0.749773	0.000123835	6.1916e-06	-95.2031	
54540000	343	-225058	43824.3	-268882	6.3427	2016.26	48.4173	147.926	0.926132	0.000128222	7.02268e-06	-99.896	
54560000	343	-225028	43833	-268861	6.28994	2016.35	45.274	27.9121	0.456679	0.000136145	8.4097e-06	-92.9323	
54580000	343	-225042	43830.5	-268873	6.67881	2015.98	47.0215	23.428	0.473953	0.00012963	7.46291e-06	-95.6487	
54600000	343	-225060	43826	-268886	6.38599	2016.2	48.9174	44.8499	0.546942	0.000131518	6.46462e-06	-99.4787	
54620000	343	-225077	43823.4	-268901	6.29781	2016.35	50.8286	44.1099	0.522483	0.000132917	6.848e-06	-102.11	
54640000	343	-225045	43828.8	-268874	6.48433	2016.14	46.5358	61.3362	0.600437	0.000132877	5.46717e-06	-96.4098	
54660000	343	-225042	43828.9	-268871	5.99417	2016.63	46.398	55.5718	0.68036	0.000152008	7.40556e-06	-96.3069	
54680000	343	-225046	43826.3	-268872	5.96947	2016.66	47.0363	85.753	0.715319	0.000135651	5.9137e-06	-98.5148	
54700000	343	-225054	43826	-268880	6.10938	2016.48	48.0676	85.0425	0.718761	0.000128499	6.78886e-06	-98.78	
54720000	344	-225048	43827.7	-268876	6.18568	2016.43	45.6351	122.764	0.787986	0.000135485	5.98121e-06	-96.7474	
54740000	344	-225042	43830.1	-268872	5.98	2016.64	45.1148	31.3617	0.633216	0.000130724	6.11735e-06	-95.6933	
54760000	344	-225029	43834.9	-268864	5.94923	2016.67	44.0225	30.5006	0.493516	0.000129992	6.43721e-06	-91.0198	
54780000	344	-225067	43826.4	-268894	5.95027	2016.7	48.147	29.212	0.451234	0.000123225	6.43026e-06	-99.508	
54800000	344	-225038	43833.6	-268872	6.3075	2016.35	45.1193	41.3163	0.599379	0.000133424	5.77031e-06	-92.0265	
54820000	344	-225048	43829.2	-268878	6.14761	2016.51	45.8903	28.6558	0.522844	0.000138217	6.60177e-06	-96.7962	
54840000	344	-225020	43834.2	-268855	5.97568	2016.64	42.2243	54.6059	0.79325	0.000171332	8.64816e-06	-91.1072	
54860000	344	-225014	43837.8	-268852	6.44555	2016.22	42.5476	33.9178	0.54261	0.000140165	8.08094e-06	-88.015	
54880000	344	-225023	43837	-268860	6.4866	2016.17	43.2905	27.2004	0.486273	0.000131814	5.23235e-06	-88.9677	
54900000	343	-225003	43838.9	-268842	6.34908	2016.3	43.1411	39.2021	0.603402	0.000144575	6.99665e-06	-86.7234	
54920000	343	-224981	43841.2	-268822	6.0481	2016.61	40.7304	12.7841	0.413673	0.000151644	7.04671e-06	-85.5515	
54940000	343	-225011	43834.3	-268846	6.25117	2016.33	43.3149	22.105	0.38185	0.000144384	8.82577e-06	-91.8676	
54960000	343	-225006	43835.7	-268842	5.89709	2016.77	43.044	12.5313	0.329856	0.000136536	7.11101e-06	-91.0878	
54980000	343	-225019	43833.7	-268852	5.96051	2016.63	44.3156	18.1411	0.390986	0.000148338	6.03856e-06	-92.6704	
55000000	343	-225012	43833.8	-268846	6.08592	2016.52	43.5364	23.5866	0.422858	0.000136924	5.80384e-06	-92.3496	
55020000	343	-224997	43838.7	-268835	6.13569	2016.5	42.2614	17.0668	0.407226	0.00013525	6.56207e-06	-87.7754	
55040000	343	-225015	43833.2	-268849	5.97798	2016.68	43.9907	46.1931	0.61384	0.000134708	6.72653e-06	-92.2208	
55060000	343	-225048	43829.3	-268877	6.82468	2015.81	47.7167	58.0566	0.594623	0.000121409	6.13034e-06	-95.8963	
55080000	343	-225047	43828.2	-268876	6.52082	2016.12	47.5233	118.93	0.75621	0.000120821	5.76506e-06	-96.2897	
55100000	343	-225052	43827.6	-268879	6.92539	2015.67	48.0078	134.279	0.879258	0.000132311	6.8847e-06	-96.7129	
55120000	343	-225043	43830.8	-268874	7.28641	2015.3	47.2803	62.742	0.669415	0.000127881	6.44028e-06	-94.3514	
55140000	343	-225049	43832.1	-268881	7.31514	2015.28	48.2691	25.495	0.492377	0.000120146	5.49614e-06	-93.9853	
55160000	343	-225057	43825.7	-268883	6.6409	2015.97	48.5871	26.6008	0.511587	0.00012513	5.75566e-06	-100.298	
55180000	344	-225050	43832.3	-268883	6.86662	2015.76	46.5821	9.75203	0.254998	0.000131295	5.72997e-06	-94.75	
55200000	343	-225025	43835.2	-268860	6.92493	2015.72	45.4714	15.3182	0.333772	0.000135111	6.52115e-06	-91.4078	
55220000	343	-225016	43835.2	-268851	6.82347	2015.77	44.2919	11.7785	0.386109	0.000134399	5.99385e-06	-91.6007	
55240000	343	-225036	43829.5	-268866	6.61679	2016.02	46.2529	8.23216	0.132374	0.000131133	6.55491e-06	-97.7154	
55260000	343	-225050	43829.3	-268880	6.4112	2016.24	47.9238	16.7849	0.339843	0.000135802	5.093e-06	-97.205	
55280000	343	-225030	43830.4	-268860	5.95784	2016.64	45.3776	29.0051	0.456936	0.000122822	6.12581e-06	-95.5037	
55300000	343	-225002	43835.4	-268837	6.06466	2016.56	42.5148	23.8429	0.526133	0.000144308	7.49684e-06	-90.764	
55320000	343	-225025	43832.3	-268857	5.86888	2016.75	44.9743	17.6583	0.369607	0.000130018	6.01322e-06	-94.1718	
55340000	343	-225006	43834.2	-268841	5.7267	2016.86	42.9198	57.0725	0.710153	0.000140152	6.10548e-06	-91.0263	
55360000	344	-225005	43838.6	-268844	5.8407	2016.83	41.58	36.1958	0.571095	0.000154274	6.95065e-06	-87.137	
55380000	344	-225018	43835.9	-268854	6.07534	2016.57	42.849	25.2108	0.502743	0.000143264	6.83178e-06	-90.1499	
55400000	344	-225015	43837.4	-268852	6.03826	2016.59	42.4324	44.1937	0.622005	0.000155765	5.58174e-06	-88.1232	
55420000	344	-225017	43837.9	-268855	6.06002	2016.55	42.9338	25.8938	0.512433	0.000149469	5.89137e-06	-88.1702	
55440000	344	-225037	43833.1	-268871	6.22548	2016.42	44.9403	39.0267	0.538237	0.000134132	5.66485e-06	-92.5194	
55460000	343	-225016	43833.8	-268849	6.11383	2016.53	43.9309	26.9348	0.536099	0.000126465	6.3377e-06	-92.21	
55480000	343	-225010	43832.7	-268843	6.07145	2016.58	43.1678	19.7111	0.333054	0.000143581	6.26138e-06	-93.6511	
55500000	343	-225037	43830.3	-268867	6.17463	2016.45	46.3114	18.5085	0.349257	0.000132824	5.56956e-06	-96.0549	
55520000	343	-225038	43829.6	-268868	5.99106	2016.63	45.9197	16.5356	0.401404	0.00015335	7.82631e-06	-96.8789	
55540000	343	-225020	43834.8	-268855	6.39648	2016.22	44.6128	17.8799	0.404175	0.000141961	7.95465e-06	-91.5745	
55560000	343	-225031	43831.2	-268863	6.12481	2016.47	45.2883	15.3548	0.289707	0.000151928	4.94859e-06	-95.3564	
55580000	343	-225057	43824.1	-268881	6.54537	2016.11	48.1326	11.0198	0.123457	0.000134713	5.09074e-06	-102.821	
55600000	343	-225055	43825.7	-268881	6.36282	2016.27	48.2627	6.59538	0.156515	0.000131519	6.00079e-06	-101.733	
55620000	343	-225064	43828	-268892	6.86609	2015.78	49.7056	11.838	0.235212	0.000132769	6.50156e-06	-98.8387	
55640000	343	-225033	43833.9	-268867	6.60616	2016.06	46.2204	30.7652	0.508396	0.000136606	7.32495e-06	-91.9487	
55660000	343	-225065	43826.8	-268891	6.63916	2015.98	49.6719	27.4315	0.438071	0.000131942	6.48615e-06	-99.2147	
55680000	343	-225016	43834.5	-268851	6.18942	2016.45	44.1682	60.3265	0.693008	0.000129391	6.07133e-06	-90.7332	
55700000	343	-225026	43831	-268857	5.97438	2016.66	45.0637	91.3197	0.743405	0.000138477	6.66365e-06	-93.7458	
55720000	343	-225027	43830.9	-268858	6.00748	2016.66	44.8962	128.18	0.839054	0.000151941	5.55931e-06	-93.5222	
55740000	343	-225008	43833.2	-268841	6.077	2016.58	42.9212	139.477	0.898994	0.000149911	6.56416e-06	-91.1318	
55760000	343	-225014	43831.8	-268846	6.14189	2016.45	43.6281	176.616	0.93936	0.000140344	5.9255e-06	-92.2102	
55780000	343	-225025	43832.6	-268858	6.52402	2016.11	45.0791	64.3868	0.758728	0.000134117	5.65181e-06	-92.4986	
55800000	344	-224997	43842.4	-268839	6.0968	2016.55	40.8989	20.2149	0.438227	0.000134737	7.03483e-06	-83.9402	
55820000	344	-224995	43840.6	-268836	5.79884	2016.81	40.6724	20.4866	0.483056	0.00015414	6.65287e-06	-85.6746	
55840000	343	-225005	43836	-268841	5.75616	2016.84	43.0046	14.8789	0.363121	0.00013473	6.47661e-06	-90.6306	
55860000	343	-225004	43836.2	-268840	6.03011	2016.61	42.8548	11.5323	0.324049	0.000145543	6.61492e-06	-90.6943	
55880000	343	-224996	43837.2	-268833	5.93882	2016.72	41.6162	24.6305	0.430912	0.000134194	5.27275e-06	-88.9266	
55900000	343	-224991	43839.6	-268830	5.79734	2016.87	41.4219	29.4877	0.512141	0.000145462	9.28074e-06	-86.354	
55920000	343	-225010	43832.8	-268843	5.74384	2016.9	43.1214	137.994	0.906166	0.000145909	5.76794e-06	-91.5497	
55940000	343	-225012	43833.9	-268846	5.88911	2016.71	43.4485	29.1732	0.598775	0.000135382	5.53133e-06	-92.032	
55960000	343	-225032	43828.2	-268860	5.93106	2016.68	45.3724	48.9157	0.658025	0.00012914	7.04025e-06	-97.2092	
55980000	343	-225036	43827.5	-268863	5.78998	2016.83	45.6814	116.578	0.852695	0.000123274	5.44363e-06	-96.9797	
56000000	343	-225069	43823.2	-268892	6.03121	2016.61	49.7856	84.1559	0.687316	0.000116389	7.04573e-06	-101.684	
56020000	343	-225026	43831.1	-268857	6.27242	2016.39	44.9731	41.8815	0.555527	0.000132376	7.97694e-06	-94.5048	
56040000	343	-225029	43832	-268861	6.15297	2016.46	45.5676	22.442	0.496397	0.000129023	6.97859e-06	-94.1439	
56060000	343	-225034	43831.1	-268865	6.66712	2015.95	45.9908	56.4046	0.733299	0.000130221	7.92175e-06	-94.0952	
56080000	343	-225030	43831.6	-268861	6.08825	2016.51	45.5745	23.872	0.394005	0.000133183	7.08712e-06	-94.5457	
56100000	343	-225019	43835.1	-268854	6.48045	2016.16	44.5466	27.5317	0.471998	0.00014392	5.97455e-06	-90.8955	
56120000	343	-225030	43832.7	-268863	6.32006	2016.33	45.8255	8.16685	0.195463	0.000135673	6.2583e-06	-94.5179	
56140000	343	-225016	43834.7	-268851	6.2859	2016.36	44.033	10.9466	0.217179	0.00014964	7.92643e-06	-92.211	
56160000	343	-225012	43835.9	-268848	6.24061	2016.35	43.6863	40.1902	0.601837	0.000139799	5.08404e-06	-89.6885	
56180000	343	-225050	43827.6	-268878	6.46903	2016.19	47.6185	66.5738	0.703267	0.000137288	4.78972e-06	-97.4585	
56200000	343	-225048	43828.1	-268876	6.04652	2016.57	47.325	37.7815	0.515401	0.000132059	4.60324e-06	-97.509	
56220000	343	-225009	43835.8	-268845	5.89893	2016.72	43.5332	49.67	0.657867	0.000141121	6.45651e-06	-89.5329	
56240000	343	-224991	43839	-268830	6.19887	2016.44	41.6223	29.8202	0.554269	0.000147345	7.41848e-06	-86.9295	
56260000	343	-224988	43839.3	-268827	6.40767	2016.22	41.2515	5.8048	0.19358	0.000142815	7.09882e-06	-88.2999	
56280000	343	-225009	43835.9	-268844	6.27552	2016.34	43.4145	24.9001	0.553284	0.000134283	6.77609e-06	-90.2063	
56300000	343	-224998	43835.6	-268834	5.98457	2016.66	42.0639	69.5189	0.728242	0.000147133	7.54541e-06	-89.4908	
56320000	343	-225018	43832.1	-268850	6.23947	2016.42	44.1303	77.6433	0.762851	0.000136382	5.68558e-06	-92.8815	
56340000	343	-225052	43825.7	-268878	6.50025	2016.15	47.7625	111.218	0.827627	0.000135096	5.36114e-06	-98.8251	
56360000	343	-225021	43832.1	-268853	6.22841	2016.38	44.3974	50.3138	0.581778	0.000129526	5.83194e-06	-93.2471	
56380000	343	-225011	43836	-268847	6.37107	2016.26	43.7691	34.4532	0.59847	0.000145235	6.17846e-06	-89.7509	
56400000	343	-225013	43833	-268846	6.18019	2016.44	43.2866	55.0364	0.632108	0.000143401	9.06624e-06	-92.2825	
56420000	343	-225017	43832.6	-268850	6.20284	2016.44	44.052	27.5813	0.431515	0.000133102	7.16695e-06	-93.3751	
56440000	343	-225050	43826.2	-268876	6.4655	2016.14	47.4799	16.113	0.41707	0.000138082	6.76627e-06	-100.28	
56460000	343	-225046	43829.1	-268875	6.58511	2016.07	47.3475	16.6612	0.315925	0.000129191	5.06575e-06	-97.3699	
56480000	343	-225058	43825.8	-268884	6.5686	2016.02	48.6082	15.4821	0.244305	0.000116134	6.2173e-06	-100.723	
56500000	343	-225052	43829.2	-268881	6.67842	2015.94	48.1909	12.9778	0.288789	0.000117487	5.81818e-06	-97.51	
56520000	343	-225045	43829.3	-268874	6.17864	2016.46	47.0102	17.063	0.322514	0.000112764	5.61923e-06	-97.1937	
56540000	343	-225036	43829.9	-268866	6.00096	2016.67	46.2231	9.92935	0.229065	0.00013234	5.70838e-06	-97.1541	
56560000	343	-225049	43828	-268877	6.33331	2016.28	47.5505	17.9375	0.360545	0.000113927	5.78392e-06	-98.3864	
56580000	344	-225074	43828.3	-268902	6.67833	2015.92	48.8334	19.3709	0.355322	0.000141801	7.16789e-06	-98.0156	
56600000	343	-225060	43827	-268887	6.49592	2016.16	49.0797	17.3352	0.296551	0.000130622	5.45484e-06	-99.4506	
56620000	344	-225063	43827.4	-268890	6.33867	2016.27	47.3352	22.1852	0.402162	0.000135527	4.66691e-06	-98.8284	
56640000	343	-225063	43827.3	-268890	6.42716	2016.16	49.355	21.4018	0.398968	0.000135013	6.69143e-06	-98.9132	
56660000	343	-225037	43829.6	-268867	6.4284	2016.17	46.1913	28.008	0.424148	0.000139326	7.63676e-06	-96.3315	
56680000	343	-225023	43832.3	-268856	6.21372	2016.42	44.8319	9.04659	0.218017	0.000140008	5.83888e-06	-94.7705	
56700000	343	-225036	43832.2	-268868	6.38312	2016.26	46.491	18.6012	0.34903	0.000134103	5.35865e-06	-94.226	
56720000	343	-225060	43826.6	-268887	6.7084	2015.96	49.1198	54.4384	0.651673	0.000120954	5.93533e-06	-98.7127	
56740000	343	-225041	43830	-268871	6.30033	2016.35	46.9069	43.3548	0.572488	0.000123492	6.24412e-06	-95.5605	
56760000	343	-225042	43830.2	-268872	6.30683	2016.32	46.9439	26.3751	0.487302	0.000120764	5.66911e-06	-95.7754	
56780000	343	-225027	43832.1	-268859	6.18146	2016.47	45.1937	19.9162	0.379293	0.000126434	5.55747e-06	-94.2339	
56800000	344	-225044	43828.7	-268872	6.06941	2016.56	45.1095	43.7994	0.492843	0.000141078	5.4847e-06	-96.8318	
56820000	344	-225071	43826.6	-268898	6.21532	2016.4	48.6536	76.6325	0.728235	0.000123885	5.25585e-06	-98.3072	
56840000	344	-225051	43830.1	-268881	6.40365	2016.23	46.1327	46.4159	0.572577	0.000143475	5.09096e-06	-95.3823	
56860000	344	-224995	43842.5	-268837	5.95023	2016.67	40.088	29.2872	0.580464	0.000158052	5.95772e-06	-83.3915	
56880000	344	-224991	43842	-268833	6.00163	2016.66	40.2882	30.3483	0.597296	0.000160385	7.07241e-06	-83.9039	
56900000	344	-225026	43835.8	-268862	6.0719	2016.56	43.0746	33.0309	0.570253	0.000154163	7.25996e-06	-89.9868	
56920000	343	-225005	43836.6	-268842	6.14632	2016.45	43.0912	55.9352	0.690829	0.000137356	6.92302e-06	-88.6515	
56940000	344	-225051	43829.3	-268880	6.44231	2016.15	45.6943	51.4805	0.672383	0.000120122	4.56607e-06	-96.0498	
56960000	343	-225032	43831.2	-268864	6.49363	2016.12	45.9017	91.636	0.750095	0.000136472	5.96655e-06	-93.5823	
56980000	343	-225047	43828.3	-268875	6.51728	2016.1	47.4607	41.1931	0.523011	0.000127841	5.54022e-06	-97.2216	
57000000	343	-225060	43824.8	-268884	6.00773	2016.61	48.5721	41.742	0.522046	0.000114015	5.25071e-06	-100.706	
57020000	343	-225038	43830	-268869	6.05937	2016.6	46.5349	29.4534	0.458453	0.000137348	6.6941e-06	-95.8991	
