state	numMuts	posterior_for_Delphy	prior	likelihood_really_logG	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	apobec3.clock.rate	non_apobec3.clock.rate	coalescent.all	
98500000	944	-235985	42539.2	-278524	7.14103	2016.27	131.645	23.6723	0.294038	0.000129689	6.46854e-06	-584.568	
98600000	943	-235885	42559.8	-278445	6.94977	2016.46	122.766	31.6242	0.411268	0.000123249	8.0899e-06	-563.712	
98700000	943	-235887	42565.7	-278452	7.74082	2015.67	123.896	23.8944	0.380394	0.000128878	8.39673e-06	-558.051	
98800000	943	-235948	42548	-278496	7.27842	2016.14	129.837	32.0159	0.380618	0.000129174	7.32703e-06	-575.427	
98900000	943	-235932	42552	-278484	7.54501	2015.87	127.366	28.4912	0.376883	0.000123063	8.4314e-06	-571.627	
99000000	943	-235901	42558.7	-278460	7.04068	2016.37	124.941	20.9238	0.312407	0.000136656	7.81244e-06	-565.202	
99100000	943	-235922	42556.2	-278478	7.77368	2015.64	127.464	24.5712	0.335551	0.000127705	7.27719e-06	-567.573	
99200000	943	-235884	42563	-278447	6.75716	2016.66	123.05	24.3003	0.381621	0.000142204	7.64749e-06	-560.787	
99300000	943	-235870	42562.9	-278433	6.69315	2016.72	121.49	27.4852	0.420952	0.000131818	7.49801e-06	-560.749	
99400000	943	-235806	42575.5	-278382	6.73806	2016.68	114.976	19.8053	0.382758	0.000138051	7.24861e-06	-548.482	
99500000	943	-235777	42582	-278359	6.7638	2016.65	112.312	23.3441	0.359526	0.000145948	8.90204e-06	-541.796	
99600000	943	-235837	42569.1	-278406	7.09317	2016.32	118.095	20.6855	0.32681	0.000134045	7.46693e-06	-554.818	
99700000	943	-235853	42567.4	-278421	7.25019	2016.16	119.848	22.5306	0.316917	0.000129498	8.02265e-06	-556.434	
99800000	943	-235909	42554	-278463	7.15538	2016.26	125.109	24.7957	0.404121	0.000125984	6.27147e-06	-569.683	
99900000	943	-235893	42558.4	-278451	7.28555	2016.13	123.799	29.3569	0.384354	0.000133016	8.2651e-06	-565.129	
100000000	944	-235943	42551.1	-278494	7.58884	2015.82	127.65	25.0414	0.347789	0.000130342	7.45042e-06	-572.58	
100100000	944	-235913	42557.9	-278471	6.97316	2016.44	124.568	24.2388	0.392995	0.000133652	7.0477e-06	-565.793	
100200000	944	-235927	42556.8	-278484	7.1692	2016.24	126.331	24.3147	0.352335	0.000127573	7.02105e-06	-566.929	
100300000	944	-235884	42564.9	-278449	7.31751	2016.1	121.749	22.1649	0.390075	0.000136114	7.63393e-06	-558.914	
100400000	944	-235943	42553.9	-278497	6.9785	2016.44	127.895	23.5214	0.350505	0.000121261	8.04552e-06	-569.849	
100500000	944	-235922	42554.7	-278477	6.94385	2016.47	125.367	25.0026	0.337575	0.000128589	7.8657e-06	-569.029	
100600000	943	-235917	42551.6	-278469	6.72961	2016.68	126.115	22.1279	0.336991	0.000123929	7.09062e-06	-572.254	
100700000	943	-235835	42572.3	-278407	6.76862	2016.65	118.223	22.9612	0.417648	0.000134818	7.72514e-06	-551.452	
100800000	943	-235819	42578.7	-278398	6.83419	2016.58	117.068	22.1333	0.364165	0.000137902	8.49505e-06	-545.096	
100900000	943	-235780	42588.1	-278369	6.78644	2016.63	113.428	19.783	0.32305	0.000145207	8.70319e-06	-535.801	
101000000	943	-235800	42574.7	-278375	6.86715	2016.55	114.146	24.6406	0.419734	0.000139984	9.01279e-06	-549.062	
101100000	943	-235910	42553	-278463	7.26389	2016.15	125.265	25.6897	0.377044	0.000132002	6.51387e-06	-570.666	
101200000	943	-235911	42555.4	-278467	7.50725	2015.91	125.718	30.84	0.389464	0.000128963	8.38189e-06	-568.135	
101300000	943	-235883	42564.8	-278448	7.114	2016.3	123.281	24.6427	0.360027	0.000124768	7.47816e-06	-558.974	
101400000	943	-235857	42566.2	-278423	7.01897	2016.39	120.163	20.4243	0.311769	0.000139451	7.54031e-06	-557.706	
101500000	943	-235887	42554.8	-278442	6.92071	2016.49	122.51	18.2943	0.318022	0.000123891	7.42518e-06	-569.264	
101600000	944	-235885	42560.4	-278445	6.91395	2016.5	121.116	22.0497	0.310254	0.000138243	6.9865e-06	-563.484	
101700000	944	-235955	42551.6	-278507	7.25804	2016.16	129.431	30.5458	0.434751	0.000126849	6.83577e-06	-571.883	
101800000	944	-235924	42559.3	-278484	7.34327	2016.07	126.275	30.0801	0.416606	0.000130993	7.90415e-06	-564.182	
101900000	944	-235949	42552.4	-278502	7.07327	2016.34	128.09	30.0279	0.43258	0.000112879	7.27615e-06	-571.162	
102000000	943	-235918	42553.9	-278472	7.22248	2016.19	126.596	25.2547	0.400094	0.000123924	7.4037e-06	-569.807	
102100000	943	-235907	42555.3	-278462	6.95481	2016.46	125.22	24.2159	0.362815	0.000133887	7.79149e-06	-568.405	
102200000	943	-235874	42564.6	-278438	7.04014	2016.37	122.183	29.2832	0.416823	0.000130867	7.84377e-06	-558.93	
102300000	943	-235909	42560.5	-278470	7.5545	2015.86	126.154	31.0858	0.425967	0.000122264	8.10144e-06	-563.02	
102400000	943	-235935	42549.3	-278484	6.86645	2016.55	128.008	30.8499	0.427063	0.000124063	8.55581e-06	-574.216	
102500000	943	-235903	42560.3	-278464	6.9532	2016.46	125.545	23.4837	0.358371	0.000130625	7.66271e-06	-563.471	
102600000	943	-235772	42592	-278364	7.07287	2016.34	112.76	20.4373	0.353841	0.000153295	8.1961e-06	-531.895	
102700000	943	-235833	42573.2	-278406	6.9758	2016.44	117.895	18.7767	0.348297	0.000145861	7.46319e-06	-550.765	
102800000	943	-235839	42571.8	-278410	6.72507	2016.69	117.799	32.3038	0.476755	0.00012061	8.69951e-06	-551.674	
102900000	943	-235848	42569.6	-278417	6.83764	2016.58	119.459	25.5057	0.420377	0.000132437	7.9368e-06	-554.106	
103000000	943	-235880	42564	-278444	7.01495	2016.4	122.844	29.1392	0.421448	0.000131332	7.27942e-06	-559.558	
103100000	943	-235881	42560.1	-278441	7.15109	2016.26	122.265	24.4987	0.389541	0.000123285	7.03505e-06	-563.641	
103200000	943	-235840	42569.4	-278409	6.96513	2016.45	118.411	27.007	0.380259	0.000142353	7.52752e-06	-554.271	
103300000	943	-235912	42556.7	-278469	7.23883	2016.17	126.243	32.1096	0.394914	0.000129788	7.8935e-06	-566.796	
103400000	943	-235902	42558.1	-278460	6.95552	2016.46	125.044	23.3972	0.351692	0.000132197	7.47904e-06	-565.723	
103500000	943	-235870	42564.3	-278435	7.15589	2016.26	121.718	25.9095	0.383722	0.000134986	8.31613e-06	-559.341	
103600000	943	-235883	42564.6	-278448	7.32202	2016.09	123.388	26.0076	0.401257	0.000130452	6.98013e-06	-559.062	
103700000	943	-235917	42556.2	-278473	7.37309	2016.04	126.717	24.3832	0.341362	0.000131288	6.95192e-06	-567.563	
103800000	943	-235935	42547.9	-278483	6.98357	2016.43	128.115	29.6819	0.401812	0.000127327	7.72292e-06	-575.638	
103900000	943	-235995	42537.9	-278533	7.03481	2016.38	134.486	30.2153	0.370927	0.000113593	8.34292e-06	-585.589	
104000000	943	-235956	42544.9	-278501	6.96677	2016.45	130.586	31.5513	0.388295	0.000124286	7.0396e-06	-578.532	
104100000	943	-235936	42550	-278486	7.4802	2015.93	127.074	35.4203	0.392964	0.000118873	7.37087e-06	-573.341	
104200000	943	-235927	42552.4	-278479	7.13957	2016.27	127.449	23.2097	0.364271	0.000119843	6.9174e-06	-571.359	
104300000	944	-235919	42558.1	-278477	7.18541	2016.23	124.989	31.0052	0.424734	0.000139102	8.44788e-06	-565.395	
104400000	944	-235912	42563.9	-278476	7.2858	2016.13	125.223	34.1994	0.468346	0.000124006	7.75032e-06	-559.498	
104500000	944	-235872	42568	-278440	7.24129	2016.17	120.466	21.5778	0.331723	0.000142169	7.6475e-06	-555.886	
104600000	944	-235922	42554	-278476	6.75457	2016.66	125.25	24.611	0.375858	0.00012851	6.70355e-06	-569.764	
104700000	944	-235847	42578.2	-278426	6.70037	2016.71	118.79	21.6808	0.349279	0.000134358	7.75742e-06	-545.61	
104800000	944	-235897	42561.3	-278458	6.97681	2016.44	122.796	24.9169	0.39698	0.000126795	8.30865e-06	-562.421	
104900000	944	-235892	42560.4	-278452	6.95463	2016.46	121.939	20.7427	0.31862	0.000123899	7.62073e-06	-563.481	
105000000	943	-235894	42559.2	-278453	7.16798	2016.25	124.038	26.6737	0.357905	0.00012968	8.0938e-06	-564.464	
105100000	943	-235891	42559.4	-278450	7.5505	2015.86	123.127	22.4956	0.383676	0.00013159	8.11618e-06	-564.435	
105200000	943	-235895	42556.6	-278452	7.287	2016.13	123.914	21.3538	0.362815	0.000127169	7.0907e-06	-567.272	
105300000	943	-235842	42572	-278414	6.89446	2016.52	118.333	21.9155	0.356771	0.000128116	7.73586e-06	-551.817	
105400000	943	-235868	42565.4	-278433	6.85962	2016.55	121.431	25.6597	0.400129	0.000129325	8.17089e-06	-558.285	
105500000	943	-235879	42565.6	-278445	6.97478	2016.44	122.824	23.8364	0.38452	0.000123492	8.04678e-06	-558.137	
105600000	943	-235854	42570.2	-278425	6.94186	2016.47	120.219	18.7469	0.313402	0.000130671	6.81464e-06	-553.752	
105700000	943	-235807	42582.8	-278390	7.2473	2016.17	115.821	20.2524	0.331559	0.00013975	9.57492e-06	-541.094	
105800000	943	-235889	42558.9	-278448	7.18521	2016.23	123.397	22.7809	0.335019	0.000132147	7.29664e-06	-564.934	
105900000	943	-235895	42560.2	-278455	7.24355	2016.17	124.244	27.9095	0.388601	0.000130543	6.72427e-06	-563.439	
106000000	943	-235895	42555.7	-278451	7.22434	2016.19	123.824	21.9212	0.3456	0.000131144	7.91634e-06	-568.114	
106100000	943	-235911	42550.7	-278462	7.16523	2016.25	125.315	23.0789	0.33018	0.000129299	7.50379e-06	-573.074	
106200000	943	-235897	42558.4	-278455	7.16852	2016.25	124.33	24.9824	0.375265	0.000130952	7.12254e-06	-565.278	
106300000	943	-235928	42552.7	-278481	7.29871	2016.11	127.841	25.442	0.334495	0.000125317	7.4242e-06	-570.999	
106400000	943	-235986	42542.3	-278529	7.70616	2015.71	133.931	29.7893	0.440255	0.000112619	5.97778e-06	-581.231	
106500000	943	-235972	42543.8	-278515	7.41979	2015.99	132.554	27.3521	0.397539	0.000121789	6.56738e-06	-579.808	
106600000	943	-236025	42532.9	-278558	7.66266	2015.75	138.643	27.3098	0.355101	0.000117353	6.26388e-06	-590.756	
106700000	943	-235872	42570.3	-278442	7.5105	2015.9	122.719	24.4451	0.382532	0.000133372	7.82906e-06	-553.478	
106800000	943	-235892	42562.4	-278455	7.33318	2016.08	124.167	23.0184	0.372962	0.000133971	8.4266e-06	-561.356	
106900000	943	-235928	42556.8	-278485	6.67743	2016.74	127.904	31.0702	0.432236	0.000134149	8.53885e-06	-566.695	
107000000	943	-235952	42547.2	-278499	6.93837	2016.48	129.544	21.2804	0.3506	0.00011186	6.30631e-06	-576.688	
107100000	943	-235929	42553.3	-278482	7.24701	2016.17	127.792	28.2201	0.403384	0.000121379	8.11573e-06	-570.253	
107200000	943	-235914	42557.9	-278472	7.52042	2015.89	126.704	28.3951	0.416502	0.000127719	7.22701e-06	-565.713	
107300000	943	-235938	42548.7	-278486	7.19936	2016.21	128.493	26.9015	0.361343	0.000131325	6.94522e-06	-574.958	
107400000	943	-235926	42549.6	-278476	7.11352	2016.3	127.135	27.2765	0.329638	0.000127014	7.06728e-06	-574.035	
107500000	944	-235963	42546.7	-278510	6.93133	2016.48	129.869	30.6143	0.403625	0.00012731	7.13513e-06	-576.834	
107600000	943	-235884	42564	-278448	7.14654	2016.27	123.45	21.7513	0.34558	0.000126979	7.69261e-06	-559.884	
107700000	943	-235880	42562.4	-278443	6.9087	2016.5	122.768	33.2433	0.440611	0.000131072	8.04908e-06	-561.034	
107800000	943	-235917	42549.3	-278466	6.96044	2016.45	125.825	21.2891	0.326318	0.000123791	7.39375e-06	-574.568	
107900000	943	-235849	42570.2	-278420	7.38301	2016.03	119.103	26.6925	0.368384	0.00013981	8.61516e-06	-553.489	
108000000	943	-235867	42565.5	-278432	7.10202	2016.31	121.091	21.7945	0.324623	0.000123992	7.19862e-06	-558.307	
108100000	943	-235938	42552	-278490	7.52702	2015.89	128.647	22.7115	0.318639	0.000128595	6.11043e-06	-571.85	
108200000	943	-235868	42563.8	-278432	7.70168	2015.71	121.236	22.0948	0.316409	0.000138741	8.24691e-06	-560.015	
108300000	943	-235938	42544.6	-278483	7.29903	2016.11	128.07	29.1879	0.378757	0.000127873	6.96924e-06	-578.927	
108400000	943	-235902	42555.8	-278458	7.32346	2016.09	124.648	25.3996	0.394337	0.000126523	6.99861e-06	-567.871	
108500000	943	-235878	42563.5	-278442	7.77419	2015.64	122.294	27.2366	0.379162	0.000130486	6.3504e-06	-560.11	
108600000	943	-235925	42556.2	-278481	7.2265	2016.19	127.451	21.2749	0.295633	0.000116133	7.80638e-06	-567.71	
108700000	944	-235947	42550.1	-278497	7.25011	2016.16	128.115	24.1455	0.35955	0.000125627	6.77135e-06	-573.655	
108800000	944	-235950	42552.5	-278503	6.86604	2016.55	128.884	25.68	0.347213	0.000126638	6.86951e-06	-571.224	
108900000	943	-235930	42555	-278485	7.18079	2016.23	128.173	30.3964	0.444097	0.000119099	8.13966e-06	-568.489	
109000000	943	-235917	42556.3	-278473	7.26162	2016.15	126.618	19.9306	0.338732	0.000123632	6.77878e-06	-567.606	
109100000	943	-235983	42543	-278526	7.1561	2016.26	134.003	25.4012	0.35389	0.000124634	6.56192e-06	-580.699	
109200000	944	-236005	42541	-278546	7.40745	2016.01	134.842	32.7306	0.407377	0.000122998	7.23124e-06	-582.415	
109300000	943	-236053	42527.6	-278580	8.0071	2015.41	141.816	32.7277	0.401586	0.000118677	7.45367e-06	-595.849	
109400000	943	-235947	42549.1	-278496	7.27882	2016.13	129.885	36.7409	0.441835	0.000124797	6.78682e-06	-574.192	
109500000	943	-235985	42537.9	-278523	7.06214	2016.35	133.575	21.4976	0.295624	0.000122663	6.57643e-06	-586.004	
109600000	943	-235965	42541.6	-278507	6.92321	2016.49	131.345	25.1024	0.355683	0.000124369	6.48766e-06	-582.146	
109700000	943	-235980	42541.4	-278521	7.09475	2016.32	133.437	32.6715	0.401213	0.000120422	6.81569e-06	-582.015	
109800000	943	-235988	42542.2	-278530	7.26921	2016.14	134.691	25.9049	0.330183	0.000120977	6.93856e-06	-581.5	
109900000	943	-235933	42553.1	-278487	7.14833	2016.27	128.518	25.0475	0.340158	0.000122331	6.9492e-06	-570.58	
110000000	943	-235986	42539.2	-278525	7.36506	2016.05	133.567	28.7786	0.357332	0.000118477	5.89469e-06	-584.393	
110100000	943	-235969	42545.2	-278514	7.47433	2015.94	132.319	29.1817	0.407954	0.00012973	6.9241e-06	-578.374	
110200000	943	-235922	42555.7	-278478	7.11776	2016.3	127.142	25.3751	0.337894	0.000119076	8.0016e-06	-568.01	
110300000	943	-235907	42558	-278465	7.06831	2016.35	125.52	25.4354	0.33187	0.000123226	7.06098e-06	-565.705	
110400000	943	-235904	42555.8	-278460	7.44847	2015.97	124.894	25.8118	0.389139	0.000132788	7.1924e-06	-567.907	
110500000	943	-235940	42547.8	-278488	7.54827	2015.87	128.662	29.2004	0.34885	0.000118478	7.05796e-06	-575.76	
110600000	943	-235983	42539.8	-278522	7.97395	2015.44	133.607	31.1536	0.366328	0.000118757	7.25097e-06	-583.648	
110700000	943	-235958	42549.6	-278507	7.55535	2015.86	131.115	25.4385	0.36635	0.000119446	6.06588e-06	-574.071	
110800000	944	-235962	42549.2	-278512	7.24085	2016.17	130.092	27.3027	0.359016	0.000128258	7.34956e-06	-574.403	
110900000	943	-235920	42554.4	-278474	6.98218	2016.43	126.904	22.501	0.335282	0.000126249	7.06568e-06	-569.414	
111000000	943	-235957	42544.2	-278501	7.08296	2016.33	130.346	28.4887	0.398397	0.000122697	6.17779e-06	-579.426	
111100000	943	-235931	42550.6	-278481	6.86095	2016.55	127.826	21.6626	0.301624	0.000122911	6.97045e-06	-573.229	
111200000	943	-235977	42541.7	-278518	7.05083	2016.36	132.977	32.7987	0.407337	0.000118024	6.95222e-06	-581.726	
111300000	943	-235986	42536.8	-278523	6.89313	2016.52	133.585	27.3172	0.406368	0.00011576	7.29861e-06	-586.852	
111400000	943	-235923	42555.5	-278478	7.502	2015.91	127.22	25.9679	0.365451	0.000118836	7.98241e-06	-568.141	
111500000	944	-235866	42566.7	-278432	6.93785	2016.48	119.584	21.281	0.382812	0.000137043	7.34745e-06	-557.186	
111600000	944	-235873	42566.1	-278439	7.16747	2016.25	120.467	25.926	0.391952	0.00013565	7.48341e-06	-557.534	
111700000	943	-235869	42564.5	-278433	6.89452	2016.52	121.588	23.2349	0.383805	0.000134038	7.5997e-06	-559.326	
111800000	943	-235899	42559.2	-278459	6.94018	2016.47	124.705	24.8787	0.396389	0.000129319	8.52983e-06	-564.466	
111900000	943	-235909	42552.8	-278462	7.42368	2015.99	125.271	34.7061	0.400921	0.00012463	7.23073e-06	-570.604	
112000000	943	-235945	42549.7	-278495	7.55322	2015.86	129.652	27.8258	0.36975	0.000125815	8.02261e-06	-573.951	
112100000	943	-236012	42533.5	-278545	7.43695	2015.98	136.883	35.9128	0.396597	0.00012133	6.81331e-06	-589.881	
112200000	943	-235962	42542.7	-278505	6.85974	2016.55	131.087	29.2057	0.380099	0.000124202	6.74808e-06	-580.841	
112300000	943	-235986	42539.9	-278526	7.06995	2016.34	134.117	33.3288	0.452864	0.000125346	6.76819e-06	-583.525	
112400000	943	-235985	42540.6	-278526	7.61921	2015.79	134.064	40.0698	0.428526	0.000121972	7.21575e-06	-582.613	
112500000	943	-236008	42533.3	-278541	7.33316	2016.08	136.274	33.7781	0.390423	0.000118087	6.93725e-06	-590.148	
112600000	943	-235921	42557	-278478	7.59823	2015.82	127.355	25.0562	0.388202	0.000124268	7.28476e-06	-566.664	
112700000	943	-235955	42546.1	-278501	7.28279	2016.13	130.407	31.5808	0.445319	0.000130174	7.74144e-06	-577.375	
112800000	944	-235958	42545.4	-278503	7.16725	2016.25	128.861	25.2874	0.328198	0.000131338	7.05968e-06	-578.286	
112900000	943	-235917	42554.1	-278471	7.2384	2016.18	126.348	21.0123	0.326031	0.00013089	8.11885e-06	-569.809	
113000000	943	-235955	42547.4	-278502	7.05148	2016.36	130.757	32.8295	0.412284	0.000127728	7.16673e-06	-576.021	
113100000	943	-235938	42549.8	-278488	7.59578	2015.82	128.723	26.0493	0.384017	0.000124444	6.77768e-06	-573.88	
113200000	943	-235912	42555.4	-278468	7.03573	2016.38	126	26.5378	0.352715	0.000131055	7.92457e-06	-568.23	
113300000	943	-236004	42538.4	-278543	7.23446	2016.18	136.511	28.8809	0.396057	0.000114517	6.9671e-06	-585.133	
113400000	944	-235925	42557.1	-278483	7.05515	2016.36	126.159	21.5108	0.324468	0.000130402	7.76095e-06	-566.783	
113500000	943	-235895	42559.3	-278454	6.99186	2016.42	124.296	26.6872	0.408279	0.000131971	7.68283e-06	-564.342	
113600000	943	-235897	42564	-278461	7.06681	2016.35	124.908	29.3206	0.417869	0.000122219	6.98642e-06	-559.575	
113700000	943	-235907	42555.5	-278463	7.01056	2016.4	125.258	22.736	0.35829	0.000130882	8.49769e-06	-568.266	
113800000	943	-235929	42552	-278481	6.94484	2016.47	127.845	30.2332	0.366394	0.000121918	7.52916e-06	-571.516	
113900000	943	-235957	42544.2	-278502	7.11466	2016.3	129.891	28.971	0.366033	0.000140784	7.32129e-06	-579.383	
114000000	943	-235917	42552.7	-278470	7.44442	2015.97	126.343	18.9889	0.234458	0.00012896	7.02762e-06	-571.28	
114100000	943	-235904	42555.6	-278460	6.88944	2016.52	124.965	23.9947	0.336771	0.000123737	7.29488e-06	-568.144	
114200000	943	-235896	42559.1	-278455	7.28339	2016.13	124.152	21.7972	0.317627	0.000138592	6.99013e-06	-564.724	
114300000	943	-235875	42566.1	-278441	7.4465	2015.97	122.47	27.6799	0.415075	0.000132623	7.81991e-06	-557.554	
114400000	943	-235842	42571.9	-278414	7.3007	2016.11	118.963	20.3436	0.336207	0.000137008	7.06782e-06	-552.03	
114500000	943	-235810	42580.1	-278390	7.34663	2016.07	115.909	22.6227	0.373895	0.000133087	8.93994e-06	-543.754	
114600000	943	-235778	42588	-278366	7.17853	2016.24	112.993	17.6511	0.339855	0.00015345	8.53964e-06	-536.096	
114700000	943	-235846	42572.5	-278419	7.13969	2016.27	119.322	22.15	0.373543	0.000124336	8.14835e-06	-551.294	
114800000	943	-235896	42559.6	-278455	6.95646	2016.46	124.372	28.1539	0.395935	0.000134123	7.82276e-06	-564.021	
114900000	943	-235961	42545.7	-278507	7.62537	2015.79	131.335	23.5083	0.320319	0.000123923	7.50504e-06	-578.046	
115000000	943	-235957	42540.5	-278497	7.58125	2015.83	129.946	31.0564	0.408983	0.000131542	7.06345e-06	-582.95	
115100000	943	-235923	42554.4	-278477	7.57567	2015.84	127.288	28.9664	0.370768	0.000123344	7.64138e-06	-569.121	
115200000	943	-235859	42571.4	-278430	7.08617	2016.33	121.162	27.3932	0.433268	0.000133819	7.8448e-06	-552.197	
115300000	943	-235842	42569.8	-278411	6.92296	2016.49	118.685	27.3726	0.421596	0.000140809	7.48957e-06	-553.82	
115400000	943	-235892	42556.5	-278448	7.31076	2016.1	123.433	31.7332	0.481339	0.000127156	7.29081e-06	-566.992	
115500000	943	-235824	42579.9	-278404	6.78695	2016.63	117.747	26.0094	0.401713	0.000135204	7.25409e-06	-543.741	
115600000	943	-235835	42572.7	-278408	6.9592	2016.45	118.037	27.2605	0.420082	0.000139446	6.70748e-06	-550.949	
115700000	943	-235825	42579.2	-278404	7.00549	2016.41	117.776	25.322	0.420062	0.000142825	7.40731e-06	-544.448	
115800000	943	-235842	42574.4	-278416	6.73685	2016.68	119.35	22.5956	0.395599	0.000135842	7.77462e-06	-549.366	
115900000	943	-235910	42552.4	-278462	7.00129	2016.41	125.367	21.1462	0.401701	0.000132854	7.62739e-06	-571.484	
116000000	943	-235888	42563.7	-278451	6.94083	2016.47	123.909	32.3086	0.442774	0.00012765	7.52352e-06	-559.745	
116100000	943	-235948	42550.2	-278498	7.10903	2016.3	129.983	28.7807	0.393152	0.0001193	7.66974e-06	-573.405	
116200000	943	-235845	42572	-278417	7.01598	2016.4	119.338	25.0986	0.383934	0.000133681	8.62681e-06	-551.755	
116300000	943	-235876	42563.6	-278440	7.06526	2016.35	122.345	23.3265	0.378944	0.000133254	8.34392e-06	-560.149	
116400000	943	-235885	42559.2	-278445	6.88449	2016.53	122.987	24.769	0.370389	0.000128694	7.65985e-06	-564.529	
116500000	943	-235946	42546.9	-278493	7.02627	2016.39	129.487	25.9936	0.310192	0.000123891	7.21801e-06	-576.779	
116600000	943	-235916	42555.3	-278471	6.97842	2016.44	126.216	24.9571	0.381344	0.000139163	7.81456e-06	-568.416	
116700000	943	-235928	42552.4	-278481	6.95363	2016.46	127.406	27.5277	0.388978	0.000128497	6.03712e-06	-571.216	
116800000	943	-235855	42570	-278425	7.04886	2016.36	120.465	27.9348	0.413623	0.000138624	8.11351e-06	-553.602	
116900000	943	-235851	42566.2	-278417	6.83681	2016.58	119.515	21.3379	0.343661	0.000135796	7.8154e-06	-557.68	
117000000	943	-235798	42580.7	-278379	6.7015	2016.71	114.677	23.1887	0.423934	0.00014709	8.03619e-06	-543.066	
117100000	944	-235827	42577	-278404	6.83949	2016.57	115.941	21.7661	0.400254	0.000132509	7.80625e-06	-546.828	
117200000	943	-235839	42571.8	-278411	7.14795	2016.27	118.7	23.7934	0.390446	0.000136174	7.84231e-06	-551.939	
117300000	943	-235862	42563	-278425	6.67842	2016.74	120.47	27.1717	0.352812	0.000137352	8.24428e-06	-560.625	
117400000	943	-235926	42550.3	-278476	6.92218	2016.49	127.17	26.6635	0.341548	0.000126781	7.62111e-06	-573.389	
117500000	943	-235915	42555	-278470	6.86478	2016.55	126.386	25.1577	0.387851	0.00013106	6.99428e-06	-568.656	
117600000	943	-235885	42558.5	-278444	6.70469	2016.71	122.847	24.2335	0.356685	0.000132957	7.0856e-06	-565.269	
117700000	943	-235885	42559.6	-278445	6.62241	2016.79	123.046	24.5163	0.350832	0.000133664	7.92263e-06	-564.158	
117800000	943	-235863	42567.3	-278431	6.74878	2016.66	120.997	21.0812	0.355887	0.000137157	8.84745e-06	-556.606	
117900000	943	-235895	42555	-278450	6.75544	2016.66	123.706	30.0599	0.406132	0.000132032	7.5952e-06	-568.567	
118000000	943	-235846	42570.4	-278416	7.11368	2016.3	119.228	22.945	0.344727	0.000130673	8.3538e-06	-553.402	
118100000	944	-235875	42569	-278444	7.26898	2016.14	120.508	28.352	0.427423	0.000135471	7.77073e-06	-554.586	
118200000	943	-235893	42557.7	-278451	7.02061	2016.39	123.692	25.2084	0.372139	0.000133931	7.01024e-06	-565.977	
118300000	943	-235899	42556.4	-278455	7.19824	2016.22	124.248	23.3134	0.329448	0.000133841	8.26899e-06	-567.411	
118400000	943	-235863	42567.1	-278430	6.84868	2016.57	121.094	25.4892	0.420401	0.000133729	7.19832e-06	-556.591	
118500000	943	-235940	42554.9	-278495	7.42417	2015.99	129.731	27.2979	0.402946	0.000123857	7.13837e-06	-568.763	
118600000	943	-235938	42549.2	-278487	6.93831	2016.48	128.703	28.2524	0.399987	0.000127816	6.86453e-06	-574.339	
118700000	943	-235850	42568.9	-278419	6.70777	2016.71	119.487	27.8347	0.368987	0.000138508	6.84127e-06	-554.677	
118800000	943	-235929	42552.4	-278481	6.78949	2016.62	127.699	24.8902	0.394575	0.000135037	7.1455e-06	-571.27	
118900000	943	-235887	42562.8	-278450	6.85551	2016.56	123.738	32.0054	0.421697	0.000131563	8.07016e-06	-560.613	
119000000	943	-235911	42559.5	-278471	7.46262	2015.95	126.53	25.2153	0.390147	0.000126745	7.38068e-06	-564.185	
119100000	943	-235955	42545.2	-278501	7.40397	2016.01	130.239	31.5602	0.387765	0.000132277	7.86591e-06	-578.302	
119200000	943	-235904	42557.5	-278461	7.13482	2016.28	125.028	27.3849	0.408771	0.000125347	6.68292e-06	-566.132	
119300000	943	-235939	42554.8	-278494	7.41645	2016	129.415	28.3238	0.403344	0.000117294	6.81489e-06	-568.825	
119400000	943	-235945	42546.8	-278492	7.1802	2016.23	129.204	34.7182	0.406219	0.000119496	7.51171e-06	-576.543	
119500000	943	-235914	42561.4	-278475	7.59485	2015.82	126.948	24.6049	0.360021	0.000130083	7.93922e-06	-562.318	
119600000	943	-235886	42562.7	-278449	6.92076	2016.49	123.488	29.7493	0.404414	0.000125318	7.61108e-06	-560.867	
119700000	943	-235815	42575.4	-278391	6.92182	2016.49	116.031	23.9622	0.402598	0.000142067	7.06472e-06	-548.357	
119800000	943	-235908	42555.8	-278464	6.80695	2016.61	125.496	29.7336	0.415478	0.000133847	7.2507e-06	-567.737	
119900000	943	-235970	42543.2	-278513	7.16082	2016.25	132.075	30.793	0.431176	0.000116722	6.34831e-06	-580.289	
120000000	943	-235877	42567.2	-278444	6.84252	2016.57	122.869	30.4461	0.444224	0.000132583	8.18548e-06	-556.352	
120100000	943	-235894	42562.2	-278456	7.05149	2016.36	124.546	22.3182	0.381968	0.000126979	7.78649e-06	-561.634	
120200000	943	-235887	42561.6	-278448	6.65618	2016.76	123.479	28.2203	0.396643	0.0001282	7.70329e-06	-562.026	
120300000	943	-235912	42555.8	-278468	6.93835	2016.48	126.151	25.8741	0.386212	0.000129061	7.24301e-06	-567.919	
120400000	943	-235895	42557.6	-278453	7.17594	2016.24	124.038	24.3985	0.350972	0.000135727	7.94463e-06	-566.144	
120500000	943	-235944	42549.1	-278493	7.02465	2016.39	129.52	34.4491	0.445111	0.000124708	6.85849e-06	-574.251	
