id,geo
A/cattle/MI/24-013021-002-original/2024,MI
A/cattle/MI/24-013021-001-original/2024,MI
A/Cattle/Idaho/24-013170-012-original/2024,ID
A/Cattle/Idaho/24-013170-011-original/2024,ID
A/Cattle/Idaho/24-013170-006-original/2024,ID
A/cattle/MI/24-013172-002-original/2024,MI
A/cattle/MI/24-013021-011-original/2024,MI
A/cattle/MI/24-013021-010-original/2024,MI
A/cattle/MI/24-013021-009-original/2024,MI
A/cattle/MI/24-013021-008-original/2024,MI
A/cattle/MI/24-013021-007-original/2024,MI
A/cattle/MI/24-013021-006-original/2024,MI
A/cattle/MI/24-013021-005-original/2024,MI
A/cattle/MI/24-013021-004-original/2024,MI
A/Cattle/Idaho/24-012341-002-original/2024,ID
A/Cattle/Idaho/24-011573-017-original-repeat/2024,ID
A/Cattle/Idaho/24-011573-015-original-repeat/2024,ID
A/Cattle/Idaho/24-011573-012-original-repeat/2024,ID
A/cattle/TX/24-012457-002-original/2024,TX
A/cattle/TX/24-012457-001-original/2024,TX
A/cattle/MI/24-012377-010-original/2024,MI
A/cattle/MI/24-012377-009-original/2024,MI
A/cattle/MI/24-012377-008-original/2024,MI
A/cattle/MI/24-012377-007-original/2024,MI
A/Cattle/Idaho/24-011573-009-original-repeat/2024,ID
A/cattle/MI/24-012377-006-original/2024,MI
A/cattle/MI/24-012377-005-original/2024,MI
A/cattle/MI/24-012377-004-original/2024,MI
A/cattle/MI/24-012377-003-original/2024,MI
A/cattle/MI/24-012377-002-original/2024,MI
A/cattle/MI/24-012377-001-original/2024,MI
A/Cattle/Colorado/24-012346-021-original/2024,CO
A/Cattle/Colorado/24-012346-017-original/2024,CO
A/Cattle/Colorado/24-012346-013-original/2024,CO
A/Cattle/Colorado/24-012346-009-original/2024,CO
A/Cattle/Idaho/24-011573-008-original-repeat/2024,ID
A/Cattle/Colorado/24-012346-005-original/2024,CO
A/Cattle/Colorado/24-012346-001-original/2024,CO
A/Cattle/Idaho/24-012341-022-original/2024,ID
A/Cattle/Idaho/24-012341-021-original/2024,ID
A/Cattle/Idaho/24-012341-020-original/2024,ID
A/Cattle/Idaho/24-012341-018-original/2024,ID
A/Cattle/Idaho/24-012341-017-original/2024,ID
A/Cattle/Idaho/24-012341-016-original/2024,ID
A/Cattle/Idaho/24-012341-015-original/2024,ID
A/Cattle/Idaho/24-012341-014-original/2024,ID
A/Cattle/Idaho/24-011573-006-original-repeat/2024,ID
A/Cattle/Idaho/24-012341-013-original/2024,ID
A/Cattle/Idaho/24-012341-012-original/2024,ID
A/Cattle/Idaho/24-012341-010-original/2024,ID
A/Cattle/Idaho/24-012341-008-original/2024,ID
A/Cattle/Idaho/24-012341-007-original/2024,ID
A/Cattle/Idaho/24-012341-004-original/2024,ID
A/Cattle/Idaho/24-012341-001-original/2024,ID
A/cattle/MI/24-012314-003-original/2024,MI
A/cattle/MI/24-012314-002-original/2024,MI
A/cattle/MI/24-012314-001-original/2024,MI
A/Cattle/Idaho/24-011573-005-original-repeat/2024,ID
A/Cattle/South_Dakota/24-011802-001-original/2024,SD
A/Cattle/Idaho/24-011573-002-original-repeat/2024,ID
A/Cattle/Idaho/24-011573-007-original/2024,ID
A/Cattle/Idaho/24-011573-004-original/2024,ID
A/cattle/MI/24-011231-006-original/2024,MI
A/Cattle/Michigan/24-010071-015-original/2024,MI
A/cattle/MI/24-011231-004-original/2024,MI
A/cattle/MI/24-011231-003-original/2024,MI
A/cattle/MI/24-011231-002-original/2024,MI
A/cattle/MI/24-011231-001-original/2024,MI
A/Cattle/Michigan/24-010071-014-original/2024,MI
A/cattle/MI/24-010930-002-original/2024,MI
A/cattle/MI/24-010786-003-original/2024,MI
A/cattle/MI/24-010786-002-original/2024,MI
A/cattle/MI/24-010661-014-original/2024,MI
A/cattle/MI/24-010661-013-original/2024,MI
A/cattle/MI/24-010661-010-original/2024,MI
A/Cattle/Michigan/24-010071-013-original/2024,MI
A/cattle/MI/24-010661-009-original/2024,MI
A/cattle/MI/24-010661-008-original/2024,MI
A/Cattle/Michigan/24-010071-018-original/2024,MI
A/Cattle/Colorado/24-012225-033-original/2024,CO
A/Cattle/Colorado/24-012225-029-original/2024,CO
A/Cattle/Michigan/24-010071-017-original/2024,MI
A/Cattle/Colorado/24-012225-023-original/2024,CO
A/Cattle/Colorado/24-012225-019-original/2024,CO
A/Cattle/Colorado/24-012225-014-original/2024,CO
A/Cattle/Colorado/24-012225-001-original/2024,CO
A/Cattle/Idaho/24-011574-001-original/2024,ID
A/Cattle/Michigan/24-010071-016-original/2024,MI
A/Cattle/Idaho/24-011573-021-original/2024,ID
A/Cattle/Idaho/24-011573-014-original/2024,ID
A/Cattle/Idaho/24-011573-013-original/2024,ID
A/cattle/MI/24-010661-007-original/2024,MI
A/cattle/MI/24-010661-005-original/2024,MI
A/cattle/MI/24-010661-004-original/2024,MI
A/cattle/MI/24-010661-003-original/2024,MI
A/cattle/MI/24-010661-002-original/2024,MI
A/Cattle/Michigan/24-010071-012-original/2024,MI
A/Cattle/South_Dakota/24-010354-007-original/2024,SD
A/Cattle/Montana/24-010327-004/2024,NC
A/Cattle/Michigan/24-010231-002-original/2024,MI
A/Cattle/Michigan/24-010231-001-original/2024,MI
A/Cattle/Ohio/24-010202-014-original/2024,OH
A/Cattle/Ohio/24-010202-013-original/2024,OH
A/Cattle/Texas/24-009810-001/2024,TX
A/Cattle/Ohio/24-010202-012-original/2024,OH
A/Cattle/Ohio/24-010202-011-original/2024,OH
A/Cattle/Ohio/24-010202-009-original/2024,OH
A/Cattle/Ohio/24-010202-007-original/2024,OH
A/Cattle/Ohio/24-010202-005-original/2024,OH
A/Cattle/Ohio/24-010202-004-original/2024,OH
A/Cattle/Ohio/24-010202-003-original/2024,OH
A/Cattle/Ohio/24-010202-002-original/2024,OH
A/Cattle/Ohio/24-010202-001-original/2024,OH
A/Cattle/Michigan/24-010071-020-original/2024,MI
A/Cattle/Idaho/24-009779-005-original/2024,ID
A/cattle/MI/24-013395-002-original/2024,MI
A/cattle/MI/24-013395-001-original/2024,MI
A/cattle/MI/24-013393-004-original/2024,MI
A/cattle/TX/24-013270-001-original/2024,TX
A/cattle/ID/24-013710-009-original/2024,ID
A/cattle/ID/24-013710-008-original/2024,ID
A/cattle/ID/24-013710-007-original/2024,ID
A/cattle/ID/24-013710-006-original/2024,ID
A/cattle/ID/24-013710-005-original/2024,ID
A/cattle/ID/24-013710-004-original/2024,ID
A/cattle/ID/24-013710-003-original/2024,ID
A/cattle/ID/24-013710-002-original/2024,ID
A/cattle/ID/24-013710-001-original/2024,ID
A/cattle/ID/24-014338-006-original/2024,ID
A/cattle/ID/24-014338-005-original/2024,ID
A/cattle/ID/24-014338-004-original/2024,ID
A/cattle/ID/24-014338-003-original/2024,ID
A/cattle/ID/24-014338-002-original/2024,ID
A/cattle/SD/24-015059-004-original/2024,SD
A/cattle/SD/24-015059-003-original/2024,SD
A/cattle/SD/24-015059-002-original/2024,SD
A/cattle/SD/24-015059-001-original/2024,SD
A/cattle/MI/24-015041-008-original/2024,MI
SRR29281438,-
A/cattle/MI/24-015041-007-original/2024,MI
A/cattle/MI/24-015041-006-original/2024,MI
A/cattle/MI/24-015041-005-original/2024,MI
A/cattle/MI/24-015041-004-original/2024,MI
A/cattle/MI/24-015041-002-original/2024,MI
A/cattle/MI/24-015041-001-original/2024,MI
A/Cattle/Colorado/24-014901-009-original/2024,CO
SRR29281449,-
A/Cattle/Colorado/24-014901-008-original/2024,CO
A/Cattle/Colorado/24-014901-007-original/2024,CO
A/Cattle/Colorado/24-014901-005-original/2024,CO
A/Cattle/Colorado/24-014901-003-original/2024,CO
A/Cattle/Colorado/24-014901-002-original/2024,CO
A/Cattle/Colorado/24-014901-001-original/2024,CO
A/cattle/MI/24-014883-006-original/2024,MI
A/cattle/MI/24-014883-005-original/2024,MI
A/cattle/MI/24-014883-003-original/2024,MI
A/cattle/MI/24-014883-002-original/2024,MI
SRR29281460,-
A/cattle/MI/24-014882-004-original/2024,MI
A/cattle/MI/24-014882-003-original/2024,MI
A/cattle/MI/24-014882-002-original/2024,MI
A/cattle/MI/24-014882-001-original/2024,MI
A/cattle/MI/24-014881-013-original/2024,MI
A/cattle/MI/24-014881-009-original/2024,MI
A/cattle/MI/24-014881-002-original/2024,MI
A/cattle/ID/24-014338-009-original/2024,ID
A/cattle/ID/24-014338-008-original/2024,ID
A/cattle/ID/24-014338-007-original/2024,ID
SRR29281471,-
A/cattle/MN/24-016288-015-original/2024,MN
A/cattle/MN/24-016288-014-original/2024,MN
A/cattle/MN/24-016288-013-original/2024,MN
A/cattle/MN/24-016288-011-original/2024,MN
A/cattle/MN/24-016288-010-original/2024,MN
A/cattle/MN/24-016288-008-original/2024,MN
A/cattle/MN/24-016288-007-original/2024,MN
A/cattle/MN/24-016288-006-original/2024,MN
A/cattle/ID/24-015195-001-original/2024,ID
A/cattle/MN/24-016288-004-original/2024,MN
A/cattle/MN/24-016288-003-original/2024,MN
A/cattle/MN/24-016288-002-original/2024,MN
A/cattle/MN/24-016288-001-original/2024,MN
A/cattle/IA/24-016252-010-original/2024,IA
A/cattle/IA/24-016252-008-original/2024,IA
A/cattle/IA/24-016252-006-original/2024,IA
A/cattle/IA/24-016252-005-original/2024,IA
A/cattle/IA/24-016252-003-original/2024,IA
A/cattle/IA/24-016252-002-original/2024,IA
A/cattle/IA/24-016252-001-original/2024,IA
A/cattle/WY/24-016134-261-original/2024,WY
A/cattle/WY/24-016134-259-original/2024,WY
A/cattle/WY/24-016134-253-original/2024,WY
A/cattle/WY/24-016134-252-original/2024,WY
A/cattle/WY/24-016134-247-original/2024,WY
A/cattle/WY/24-016134-244-original/2024,WY
A/cattle/WY/24-016134-243-original/2024,WY
A/cattle/WY/24-016134-242-original/2024,WY
A/cattle/WY/24-016134-238-original/2024,WY
A/cattle/WY/24-016134-235-original/2024,WY
A/cattle/WY/24-016134-234-original/2024,WY
A/cattle/WY/24-016134-233-original/2024,WY
A/cattle/WY/24-016134-232-original/2024,WY
A/cattle/WY/24-016134-231-original/2024,WY
A/cattle/WY/24-016134-229-original/2024,WY
A/cattle/WY/24-016134-226-original/2024,WY
A/cattle/WY/24-016134-225-original/2024,WY
A/cattle/WY/24-016134-223-original/2024,WY
A/cattle/WY/24-016134-222-original/2024,WY
A/cattle/ID/24-015676-003-original/2024,ID
A/cattle/ID/24-015676-002-original/2024,ID
A/cattle/ID/24-015676-001-original/2024,ID
A/cattle/ID/24-015675-004-original/2024,ID
A/cattle/ID/24-015675-002-original/2024,ID
A/cattle/ID/24-015675-001-original/2024,ID
A/cattle/ID/24-015670-001-original/2024,ID
A/cattle/SD/24-015643-007-original/2024,SD
A/cattle/SD/24-015643-006-original/2024,SD
A/cattle/SD/24-015643-005-original/2024,SD
A/cattle/SD/24-015643-004-original/2024,SD
A/cattle/SD/24-015643-002-original/2024,SD
SRR29377878,-
A/cattle/MI/24-015457-007-original/2024,MI
A/cattle/MI/24-015457-006-original/2024,MI
A/cattle/MI/24-015457-005-original/2024,MI
A/cattle/MI/24-015457-004-original/2024,MI
A/cattle/MI/24-015457-003-original/2024,MI
A/cattle/MI/24-015457-002-original/2024,MI
A/cattle/MI/24-015457-001-original/2024,MI
A/cattle/MI/24-015307-004-original/2024,MI
A/cattle/MI/24-015307-003-original/2024,MI
A/cattle/MI/24-015307-002-original/2024,MI
A/cattle/MI/24-015307-001-original/2024,MI
A/cattle/MI/24-015306-003-original/2024,MI
A/cattle/MI/24-015306-001-original/2024,MI
A/cattle/ID/24-015196-014-original/2024,ID
A/cattle/ID/24-015196-013-original/2024,ID
A/cattle/ID/24-015196-012-original/2024,ID
A/cattle/ID/24-015196-011-original/2024,ID
A/cattle/ID/24-015196-010-original/2024,ID
A/cattle/ID/24-015196-009-original/2024,ID
A/cattle/ID/24-015196-008-original/2024,ID
A/cattle/ID/24-015196-006-original/2024,ID
A/cattle/ID/24-015196-005-original/2024,ID
A/cattle/ID/24-015196-003-original/2024,ID
A/cattle/ID/24-015196-002-original/2024,ID
A/cattle/ID/24-015195-004-original/2024,ID
A/cattle/ID/24-015195-003-original/2024,ID
A/cattle/ID/24-015195-002-original/2024,ID
A/cattle/TX/24-015973-021-original/2024,TX
A/cattle/TX/24-015973-018-original/2024,TX
A/cattle/MN/24-016523-002-original/2024,MN
A/cattle/MN/24-016523-001-original/2024,MN
A/cattle/MN/24-016511-006-original/2024,MN
A/cattle/MN/24-016511-005-original/2024,MN
A/cattle/MN/24-016511-003-original/2024,MN
A/cattle/TX/24-015973-017-original/2024,TX
A/cattle/MN/24-016511-002-original/2024,MN
A/cattle/MN/24-016511-001-original/2024,MN
A/cattle/ID/24-016437-041-original/2024,ID
A/cattle/ID/24-016437-040-original/2024,ID
A/cattle/MN/24-016370-022-original/2024,MN
A/cattle/MN/24-016370-021-original/2024,MN
A/cattle/MN/24-016370-020-original/2024,MN
A/cattle/MN/24-016370-019-original/2024,MN
A/cattle/TX/24-016337-003-original/2024,TX
A/cattle/TX/24-016337-002-original/2024,TX
A/cattle/TX/24-015973-014-original/2024,TX
A/cattle/TX/24-016337-001-original/2024,TX
A/cattle/MN/24-016288-012-original/2024,MN
A/cattle/TX/24-016191-001-original/2024,TX
A/cattle/WY/24-016134-080-original/2024,WY
A/cattle/WY/24-016134-079-original/2024,WY
A/cattle/WY/24-016134-078-original/2024,WY
A/cattle/WY/24-016134-077-original/2024,WY
A/cattle/WY/24-016134-076-original/2024,WY
A/cattle/WY/24-016134-075-original/2024,WY
A/cattle/TX/24-015973-012-original/2024,TX
A/cattle/WY/24-016134-074-original/2024,WY
A/cattle/WY/24-016134-073-original/2024,WY
A/cattle/WY/24-016134-072-original/2024,WY
A/cattle/WY/24-016134-071-original/2024,WY
A/cattle/WY/24-016134-067-original/2024,WY
A/cattle/WY/24-016134-066-original/2024,WY
A/cattle/WY/24-016134-063-original/2024,WY
A/cattle/WY/24-016134-062-original/2024,WY
A/cattle/WY/24-016134-061-original/2024,WY
A/cattle/WY/24-016134-060-original/2024,WY
A/cattle/TX/24-015973-009-original/2024,TX
A/cattle/WY/24-016134-054-original/2024,WY
A/cattle/WY/24-016134-049-original/2024,WY
A/cattle/WY/24-016134-047-original/2024,WY
A/cattle/WY/24-016134-035-original/2024,WY
A/cattle/WY/24-016134-027-original/2024,WY
A/cattle/WY/24-016134-026-original/2024,WY
A/cattle/WY/24-016134-011-original/2024,WY
A/cattle/WY/24-016134-006-original/2024,WY
A/cattle/WY/24-016134-003-original/2024,WY
A/cattle/WY/24-016134-002-original/2024,WY
A/cattle/TX/24-015973-008-original/2024,TX
A/cattle/ID/24-015978-004-original/2024,ID
A/cattle/ID/24-015978-003-original/2024,ID
A/cattle/ID/24-015978-002-original/2024,ID
A/cattle/ID/24-015978-001-original/2024,ID
A/cattle/TX/24-015975-019-original/2024,TX
A/cattle/TX/24-015975-017-original/2024,TX
A/cattle/TX/24-015975-016-original/2024,TX
SRR29455632,-
A/cattle/TX/24-015975-010-original/2024,TX
A/cattle/TX/24-015975-009-original/2024,TX
A/cattle/TX/24-015973-007-original/2024,TX
A/cattle/TX/24-015975-008-original/2024,TX
A/cattle/TX/24-015975-007-original/2024,TX
A/cattle/TX/24-015975-005-original/2024,TX
A/cattle/TX/24-015975-003-original/2024,TX
A/cattle/TX/24-015975-002-original/2024,TX
A/cattle/TX/24-015973-034-original/2024,TX
A/cattle/TX/24-015973-029-original/2024,TX
A/cattle/TX/24-015973-028-original/2024,TX
A/cattle/TX/24-015973-027-original/2024,TX
A/cattle/TX/24-015973-026-original/2024,TX
A/cattle/CO/24-017048-005-original/2024,CO
A/cattle/CO/24-017048-003-original/2024,CO
A/cattle/CO/24-017048-001-original/2024,CO
A/cattle/MI/24-016804-001-original/2024,MI
A/cattle/ID/24-016688-006-original/2024,ID
A/cattle/ID/24-016688-003-original/2024,ID
A/cattle/ID/24-016688-001-original/2024,ID
A/cattle/ID/24-016687-003-original/2024,ID
A/cattle/ID/24-016687-002-original/2024,ID
A/cattle/CO/24-017152-001-original/2024,CO
A/cattle/ID/24-016687-001-original/2024,ID
A/cattle/TX/24-016681-004-original/2024,TX
A/cattle/TX/24-016681-002-original/2024,TX
A/cattle/CO/24-016671-005-original/2024,CO
A/cattle/IA/24-016622-001-original/2024,IA
A/cattle/ID/24-016567-001-original/2024,ID
A/cattle/MN/24-016523-029-original/2024,MN
A/cattle/MN/24-016523-028-original/2024,MN
A/cattle/MN/24-016523-027-original/2024,MN
A/cattle/CO/24-017148-009-original/2024,CO
A/cattle/MN/24-016523-026-original/2024,MN
A/cattle/MN/24-016523-025-original/2024,MN
A/cattle/MN/24-016523-024-original/2024,MN
A/cattle/MN/24-016523-023-original/2024,MN
A/cattle/MN/24-016523-022-original/2024,MN
A/cattle/MN/24-016523-021-original/2024,MN
A/cattle/MN/24-016523-020-original/2024,MN
A/cattle/MN/24-016523-019-original/2024,MN
A/cattle/MN/24-016523-018-original/2024,MN
A/cattle/MN/24-016523-016-original/2024,MN
A/cattle/CO/24-017148-007-original/2024,CO
A/cattle/MN/24-016523-015-original/2024,MN
A/cattle/MN/24-016523-014-original/2024,MN
A/cattle/MN/24-016523-013-original/2024,MN
A/cattle/MN/24-016523-012-original/2024,MN
A/cattle/MN/24-016523-011-original/2024,MN
A/cattle/MN/24-016523-010-original/2024,MN
A/cattle/MN/24-016523-009-original/2024,MN
A/cattle/MN/24-016523-008-original/2024,MN
A/cattle/MN/24-016523-007-original/2024,MN
A/cattle/MN/24-016523-006-original/2024,MN
A/cattle/CO/24-017148-005-original/2024,CO
A/cattle/MN/24-016523-005-original/2024,MN
A/cattle/MN/24-016523-004-original/2024,MN
A/cattle/MN/24-016523-003-original/2024,MN
A/cattle/ID/24-016437-037-original/2024,ID
A/cattle/ID/24-016437-034-original/2024,ID
